id|start|end|mean|min|max|mean_of_abs|stddev|variance|coeff_var|sum|null_cells|cells|non_null_cells
nbr_agg_037@nbr_no_cloud|2016-08-18 00:00:00|2016-08-19 00:00:00|0.349627534011022|0.00572883513685551|0.786259541984733|0.349627534011022|0.071291631832307|0.00508249676931321|20.3907372552814|366502.656567598|11052744|12101010|1048266
nbr_agg_038@nbr_no_cloud|2016-08-20 00:00:00|2016-08-21 00:00:00|0.200536901333169|-0.396239554317549|0.777777777777778|0.200847893575986|0.119494513627398|0.0142789387870485|59.5872943248843|210216.015412916|11052744|12101010|1048266
nbr_agg_039@nbr_no_cloud|2016-08-28 00:00:00|2016-08-29 00:00:00|0.633458152703985|-0.125|0.783240997229917|0.633463842051068|0.0464285513304743|0.00215561037864649|7.32937939661665|664032.643902396|11052744|12101010|1048266
nbr_agg_040@nbr_no_cloud|2016-08-30 00:00:00|2016-08-31 00:00:00|0.595621036484617|-0.0985767000527148|0.875311720698254|0.595622033459712|0.180189624061783|0.0324683006195268|30.2523942279256|624369.281431583|11052744|12101010|1048266
nbr_agg_041@nbr_no_cloud|2016-09-04 00:00:00|2016-09-05 00:00:00|0.545115543738306|0.056782334384858|0.702721563154222|0.545115543738306|0.0451490584037928|0.0020384374747491|8.28247495827556|571426.090572379|11052744|12101010|1048266
nbr_agg_042@nbr_no_cloud|2016-09-07 00:00:00|2016-09-08 00:00:00|0.6109275159253|-0.170638371890764|0.873817034700315|0.610939307049305|0.0949627682400677|0.00901792735181682|15.5440319456292|640414.543408951|11052744|12101010|1048266
nbr_agg_043@nbr_no_cloud|2016-09-14 00:00:00|2016-09-15 00:00:00|0.544436000414011|-0.20855614973262|0.858267716535433|0.544450383915982|0.149386961389655|0.0223164642332344|27.4388470409847|570713.748409993|11052744|12101010|1048266
nbr_agg_044@nbr_no_cloud|2016-09-24 00:00:00|2016-09-25 00:00:00|0.300502316332684|0.0507015902712816|0.693259787434414|0.300502316332684|0.1409950387362|0.0198796009482225|46.9197843320798|315006.361132798|11052744|12101010|1048266
nbr_agg_046@nbr_no_cloud|2016-10-01 00:00:00|2016-10-02 00:00:00|0.574322013994824|0.0371718221991162|0.730087550715353|0.574322013994824|0.081278174086841|0.00660614158289083|14.1520213584523|602042.240322298|11052744|12101010|1048266
nbr_agg_049@nbr_no_cloud|2016-10-17 00:00:00|2016-10-18 00:00:00|0.48286133719657|-0.985714256763458|0.817129611968994|0.482975507086648|0.116246175411511|0.0135131732978037|24.0744425897548|506167.1224977|11052744|12101010|1048266
nbr_agg_050@nbr_no_cloud|2016-10-24 00:00:00|2016-10-25 00:00:00|0.216108526736388|-0.399381465287405|0.686699934909959|0.216569591468677|0.0969194919366271|0.00939338791725393|44.8476019897404|226539.220887847|11052744|12101010|1048266
nbr_agg_051@nbr_no_cloud|2016-11-03 00:00:00|2016-11-04 00:00:00|0.501519654916748|-0.508196721311475|0.872696817420435|0.501646904142251|0.21595127379443|0.0466349526534367|43.059383949823|525726.002580959|11052744|12101010|1048266
nbr_agg_052@nbr_no_cloud|2016-12-03 00:00:00|2016-12-04 00:00:00|0.195055953922438|-0.213154688477516|0.841891884803772|0.195284722513849|0.110843956256672|0.0122863826386311|56.8267484420128|204470.524594459|11052744|12101010|1048266
nbr_agg_053@nbr_no_cloud|2016-12-05 00:00:00|2016-12-06 00:00:00|0.62976422095326|-0.465010191206445|0.999207606973059|0.629788272124914|0.0881157206220468|0.00776438022074261|13.9918588084709|660160.42084179|11052744|12101010|1048266
nbr_agg_054@nbr_no_cloud|2016-12-06 00:00:00|2016-12-07 00:00:00|0.284168070723572|-0.392907589673996|0.851709425449371|0.284487875230975|0.143820106762271|0.0206842231091111|50.6109311985913|297883.726825116|11052744|12101010|1048266
nbr_agg_055@nbr_no_cloud|2016-12-13 00:00:00|2016-12-14 00:00:00|0.397158192220228|-0.984615385532379|0.920159697532654|0.397352431316816|0.163032994880216|0.0265797574196126|41.0498884509508|416327.429525929|11052744|12101010|1048266
nbr_agg_056@nbr_no_cloud|2017-01-05 00:00:00|2017-01-06 00:00:00|0.132375593573069|-0.0268213115632534|0.546476423740387|0.132379023833469|0.0512332755076946|0.00262484851924734|38.702961871453|138764.833972467|11052744|12101010|1048266
nbr_agg_060@nbr_no_cloud|2017-03-23 00:00:00|2017-03-24 00:00:00|0.267761664489945|-0.622641503810883|0.707829713821411|0.268007716378562|0.150353735332793|0.0226062457285235|56.1520767430242|280685.448988216|11052744|12101010|1048266
nbr_agg_061@nbr_no_cloud|2017-04-02 00:00:00|2017-04-03 00:00:00|0.230048101370809|-0.988826811313629|0.700715005397797|0.232121460421755|0.149870877275226|0.0224612798552459|65.1476262495438|241151.603031572|11052744|12101010|1048266
nbr_agg_062@nbr_no_cloud|2017-04-05 00:00:00|2017-04-06 00:00:00|0.23141323206268|-0.755395710468292|0.914521098136902|0.23284031835327|0.1513254162877|0.0228993816146457|65.3918598080478|242582.623121417|11052744|12101010|1048266
nbr_agg_066@nbr_no_cloud|2017-05-05 00:00:00|2017-05-06 00:00:00|0.317288116571003|0.0639638677239418|0.705308318138123|0.317288116571003|0.0869396186928529|0.00755849729845865|27.4008430042785|332602.344805419|11052744|12101010|1048266
nbr_agg_068@nbr_no_cloud|2017-05-12 00:00:00|2017-05-13 00:00:00|0.450593556626823|-0.486725658178329|0.738345861434937|0.450601657622389|0.0878622205854012|0.0077197698061977|19.4992181519737|472341.905230973|11052744|12101010|1048266
nbr_agg_069@nbr_no_cloud|2017-05-15 00:00:00|2017-05-16 00:00:00|0.498793037556674|-0.00472193071618676|0.697580635547638|0.4987930735928|0.0789595423680369|0.00623460933096981|15.8301211971238|522867.782307385|11052744|12101010|1048266
nbr_agg_071@nbr_no_cloud|2017-05-22 00:00:00|2017-05-23 00:00:00|0.27484803785497|-0.198615401983261|0.787516593933105|0.274917866055772|0.148071068276903|0.0219250412606633|53.8737949277399|288113.853250078|11052744|12101010|1048266
nbr_agg_072@nbr_no_cloud|2017-05-25 00:00:00|2017-05-26 00:00:00|0.577115371777508|-0.105360440909863|0.79248046875|0.577118782069394|0.112438693274418|0.0126424597452587|19.4828796412247|604970.422311721|11052744|12101010|1048266
nbr_agg_074@nbr_no_cloud|2017-05-30 00:00:00|2017-05-31 00:00:00|0.31586052231553|-0.0963435843586922|0.801903605461121|0.315864827919384|0.238671960542112|0.0569643047490155|75.5624535768005|331105.846285612|11052744|12101010|1048266
nbr_agg_075@nbr_no_cloud|2017-06-06 00:00:00|2017-06-07 00:00:00|0.371642778094155|-0.130087479948997|0.611532211303711|0.371649380690796|0.0614017538775117|0.00377017537923452|16.5217131871605|389580.488421648|11052744|12101010|1048266
nbr_agg_076@nbr_no_cloud|2017-06-09 00:00:00|2017-06-10 00:00:00|0.403381163860748|-0.678187608718872|0.844884514808655|0.403395359543691|0.258317297657856|0.0667278262692576|64.0380168437985|422850.759115651|11052744|12101010|1048266
nbr_agg_077@nbr_no_cloud|2017-06-14 00:00:00|2017-06-15 00:00:00|0.481579483549391|-0.205714285373688|0.941364884376526|0.481644957944886|0.219300653113279|0.0480927764559107|45.5377898362623|504823.398902385|11052744|12101010|1048266
nbr_agg_079@nbr_no_cloud|2017-06-19 00:00:00|2017-06-20 00:00:00|0.472336002311798|-0.518318653106689|0.85742974281311|0.472351346587068|0.236885473757039|0.0561147276770967|50.1518987749459|495133.771799379|11052744|12101010|1048266
nbr_agg_082@nbr_no_cloud|2017-06-29 00:00:00|2017-06-30 00:00:00|0.637549395542072|-0.0666666701436043|0.774948358535767|0.637549995533767|0.0692113471194933|0.00479021057009499|10.8558407557812|668321.354667306|11052744|12101010|1048266
nbr_agg_083@nbr_no_cloud|2017-07-01 00:00:00|2017-07-02 00:00:00|0.549926016543794|-0.337151050567627|0.893325865268707|0.549947999841522|0.155804679789711|0.0242750982443743|28.3319346789448|576468.745658297|11052744|12101010|1048266
nbr_agg_085@nbr_no_cloud|2017-07-09 00:00:00|2017-07-10 00:00:00|0.552732305498681|-0.1816745698452|0.92904657125473|0.552734864022298|0.198820922373629|0.0395297591735004|35.9705630367037|579410.48295588|11052744|12101010|1048266
nbr_agg_086@nbr_no_cloud|2017-07-11 00:00:00|2017-07-12 00:00:00|0.649501973361154|-0.266666680574417|0.850050687789917|0.649506621264064|0.0556440361113832|0.00309625875476492|8.56718507311485|680850.835607404|11052744|12101010|1048266
nbr_agg_087@nbr_no_cloud|2017-07-14 00:00:00|2017-07-15 00:00:00|0.526136530641845|-0.279133796691895|0.932432413101196|0.526266165120652|0.228774666745845|0.0523378481446725|43.4819962922472|551531.036429805|11052744|12101010|1048266
nbr_agg_088@nbr_no_cloud|2017-07-19 00:00:00|2017-07-20 00:00:00|0.501693920035609|-0.323433101177216|0.8658247590065|0.501706278322965|0.23850773537354|0.0568859398330145|47.5404875061295|525908.678780047|11052744|12101010|1048266
nbr_agg_090@nbr_no_cloud|2017-07-24 00:00:00|2017-07-25 00:00:00|0.202160007956809|-0.256045192480087|0.785139620304108|0.202197692147857|0.128032504440227|0.0163923221932368|63.3322612786902|211917.462900853|11052744|12101010|1048266
nbr_agg_091@nbr_no_cloud|2017-07-29 00:00:00|2017-07-30 00:00:00|0.566148761089671|0.00139990670140833|0.831715226173401|0.566148761089671|0.192639107570515|0.0371098257655646|34.0262349421628|593474.497192425|11052744|12101010|1048266
nbr_agg_092@nbr_no_cloud|2017-07-31 00:00:00|2017-08-01 00:00:00|0.571408994090157|0.145376339554787|0.759270131587982|0.571408994090157|0.0625359234588605|0.00391074172285246|10.9441615560209|598988.620598912|11052744|12101010|1048266
nbr_agg_094@nbr_no_cloud|2017-08-08 00:00:00|2017-08-09 00:00:00|0.367835829044807|-0.62345415353775|0.831632673740387|0.367887618075232|0.269920819832279|0.0728572489789294|73.3807852631449|385589.793169483|11052744|12101010|1048266
nbr_agg_096@nbr_no_cloud|2017-08-28 00:00:00|2017-08-29 00:00:00|0.248730150172938|0.0262542963027954|0.807178020477295|0.248730150172938|0.12551143977431|0.0157531215142203|50.4608869037567|260735.359601185|11052744|12101010|1048266
nbr_agg_098@nbr_no_cloud|2017-09-02 00:00:00|2017-09-03 00:00:00|0.413173920775961|-0.420035928487778|0.890929937362671|0.413569249483168|0.226769663257685|0.0514244801740038|54.8847959309243|433116.173236134|11052744|12101010|1048266
nbr_agg_099@nbr_no_cloud|2017-09-09 00:00:00|2017-09-10 00:00:00|0.630630900038739|-0.0305882357060909|0.785743713378906|0.630631133477471|0.0528194484951203|0.00278989413932866|8.37565182611185|661068.931060009|11052744|12101010|1048266
nbr_agg_101@nbr_no_cloud|2017-09-19 00:00:00|2017-09-20 00:00:00|0.569528015177235|-0.220392435789108|0.847235262393951|0.569631053749007|0.142039117143449|0.0201751107988903|24.9397945945199|597016.854357779|11052744|12101010|1048266
nbr_agg_102@nbr_no_cloud|2017-09-27 00:00:00|2017-09-28 00:00:00|0.596446949630862|-0.91304349899292|0.805104434490204|0.596474048575579|0.0732699196700564|0.00536848112845651|12.2843984222575|625235.058101745|11052744|12101010|1048266
nbr_agg_103@nbr_no_cloud|2017-09-29 00:00:00|2017-09-30 00:00:00|0.598034629304301|-0.406113535165787|0.918026864528656|0.598044258410072|0.089727820705589|0.00805108180857433|15.0037834447765|626899.368722302|11052744|12101010|1048266
nbr_agg_104@nbr_no_cloud|2017-10-02 00:00:00|2017-10-03 00:00:00|0.596419947753102|-0.581312239170074|0.999018669128418|0.596460954237322|0.0909378649359824|0.00826969527911497|15.2472876332479|625206.752951354|11052744|12101010|1048266
nbr_agg_105@nbr_no_cloud|2017-10-19 00:00:00|2017-10-20 00:00:00|0.443787499353909|-0.569508075714111|0.792461633682251|0.444300427077655|0.109893814458147|0.0120766504561616|24.762710670791|465202.021347732|11052756|12101010|1048254
nbr_agg_106@nbr_no_cloud|2017-11-08 00:00:00|2017-11-09 00:00:00|0.364578894981931|-0.663716793060303|0.835205972194672|0.364891212818293|0.154812984297921|0.0239670601072284|42.4635069195638|382175.659927129|11052744|12101010|1048266
nbr_agg_107@nbr_no_cloud|2017-12-13 00:00:00|2017-12-14 00:00:00|0.315844475465136|-0.735146880149841|0.981818199157715|0.320752856698094|0.175443503768207|0.030780423014465|55.5474347017899|331089.024917937|11052744|12101010|1048266
nbr_agg_109@nbr_no_cloud|2018-01-02 00:00:00|2018-01-03 00:00:00|0.200135408165915|-0.146787688136101|0.524763464927673|0.200172227505664|0.0704292220543155|0.00496027531917608|35.1907854285979|209795.143776451|11052744|12101010|1048266
nbr_agg_110@nbr_no_cloud|2018-01-05 00:00:00|2018-01-06 00:00:00|0.18888111486445|-0.0364896059036255|0.380616754293442|0.188881449562442|0.039057468728225|0.00152548586345627|20.6783344942952|197997.650754498|11052744|12101010|1048266
nbr_agg_111@nbr_no_cloud|2018-01-07 00:00:00|2018-01-08 00:00:00|0.312263859398396|-0.0607592426240444|0.638574063777924|0.312270475762521|0.0673568223849136|0.0045369415217928|21.5704828969585|327335.586836119|11052744|12101010|1048266
nbr_agg_112@nbr_no_cloud|2018-01-10 00:00:00|2018-01-11 00:00:00|0.317597277071981|0.161212116479874|0.634725630283356|0.317597277071981|0.0536736453600632|0.00288086020623783|16.899907283493|332926.427247137|11052744|12101010|1048266
nbr_agg_114@nbr_no_cloud|2018-01-20 00:00:00|2018-01-21 00:00:00|0.344069524492684|-0.155408203601837|0.992779791355133|0.344156792583903|0.252376286654023|0.0636937900652738|73.3503750517113|360676.384161848|11052744|12101010|1048266
nbr_agg_115@nbr_no_cloud|2018-01-22 00:00:00|2018-01-23 00:00:00|0.0789606077971902|-0.133001655340195|0.323750853538513|0.0790423162430976|0.0354416689905582|0.0012561119008363|44.8852535198183|82771.7204931294|11052744|12101010|1048266
nbr_agg_117@nbr_no_cloud|2018-02-19 00:00:00|2018-02-20 00:00:00|0.194680647170139|0.0453500151634216|0.509128391742706|0.194680647170139|0.048475361257257|0.00234986064902157|24.899938418066|204077.103286453|11052744|12101010|1048266
nbr_agg_118@nbr_no_cloud|2018-02-21 00:00:00|2018-02-22 00:00:00|0.434522598561411|-0.450189143419266|0.852430284023285|0.434530137899975|0.110919053086369|0.0123030363375768|25.526647740208|455495.266303576|11052744|12101010|1048266
nbr_agg_119@nbr_no_cloud|2018-02-24 00:00:00|2018-02-25 00:00:00|0.497161842012875|-0.0967741906642914|0.83426296710968|0.497163605673756|0.117350547996146|0.0137711511149957|23.60409389446|521157.855479468|11052744|12101010|1048266
nbr_agg_120@nbr_no_cloud|2018-02-26 00:00:00|2018-02-27 00:00:00|0.22762770697379|-0.160533577203751|0.791485667228699|0.227792269253565|0.173383575860923|0.0300618643783204|76.1698029497293|238614.385878587|11052744|12101010|1048266
nbr_agg_121@nbr_no_cloud|2018-03-03 00:00:00|2018-03-04 00:00:00|0.292183836820055|-0.0653647482395172|0.791917741298676|0.292184843281482|0.179994274291351|0.0323979387776699|61.6030907973195|306286.381888012|11052744|12101010|1048266
nbr_agg_122@nbr_no_cloud|2018-03-26 00:00:00|2018-03-27 00:00:00|0.217463978553195|-0.315447509288788|0.754675447940826|0.218703077068209|0.171844909034715|0.0295306727611496|79.0222409145704|227960.094942043|11052744|12101010|1048266
nbr_agg_123@nbr_no_cloud|2018-04-05 00:00:00|2018-04-06 00:00:00|0.236838994328122|-0.233595803380013|0.678622663021088|0.236928582254923|0.123921255876407|0.015356477657986|52.3229953023378|248270.265228363|11052744|12101010|1048266
nbr_agg_124@nbr_no_cloud|2018-04-07 00:00:00|2018-04-08 00:00:00|0.241745288494151|-0.983193278312683|0.737363219261169|0.242019060136834|0.152708294589413|0.0233198232364069|63.1690882335882|253413.36658861|11052744|12101010|1048266
nbr_agg_125@nbr_no_cloud|2018-04-10 00:00:00|2018-04-11 00:00:00|0.238527124663985|-0.254408061504364|0.717272281646729|0.238631944161759|0.143263838628028|0.0205245274584375|60.0618645908067|250039.874863017|11052744|12101010|1048266
nbr_agg_126@nbr_no_cloud|2018-04-12 00:00:00|2018-04-13 00:00:00|0.227845698591796|-0.603383481502533|0.630709409713745|0.228060265138242|0.124099420326272|0.0154006661253168|54.4664310510449|238842.899080028|11052744|12101010|1048266
nbr_agg_127@nbr_no_cloud|2018-04-20 00:00:00|2018-04-21 00:00:00|0.348214357792067|-0.691275179386139|0.737636625766754|0.348652788268727|0.121149994286607|0.014677321115645|34.7917860293833|365021.271985259|11052744|12101010|1048266
nbr_agg_128@nbr_no_cloud|2018-04-22 00:00:00|2018-04-23 00:00:00|0.365586193607594|-0.984848499298096|0.723497807979584|0.366325083956364|0.118418815906831|0.0140230159607758|32.3914901540119|383231.576828258|11052744|12101010|1048266
nbr_agg_130@nbr_no_cloud|2018-05-05 00:00:00|2018-05-06 00:00:00|0.576517513434749|0.027392627671361|0.739302694797516|0.576517513434749|0.0782153295567676|0.00611763777767377|13.5668609771766|604343.707738191|11052744|12101010|1048266
nbr_agg_131@nbr_no_cloud|2018-05-07 00:00:00|2018-05-08 00:00:00|0.580263832411725|-0.18832890689373|0.740080773830414|0.580265581842133|0.0808013386421124|0.00652885632635733|13.9249310621827|608270.84654691|11052744|12101010|1048266
nbr_agg_132@nbr_no_cloud|2018-05-10 00:00:00|2018-05-11 00:00:00|0.620334456081017|-0.200000002980232|0.767622947692871|0.620338667666605|0.0752125228514835|0.00565692359368493|12.1245115621404|650275.518938224|11052744|12101010|1048266
nbr_agg_133@nbr_no_cloud|2018-05-12 00:00:00|2018-05-13 00:00:00|0.611072372485186|-0.232558146119118|0.749627411365509|0.611077331160486|0.0752918254303778|0.00566885897663848|12.3212615756414|640566.391615556|11052744|12101010|1048266
nbr_agg_134@nbr_no_cloud|2018-05-15 00:00:00|2018-05-16 00:00:00|0.616351436049081|-0.292307704687119|0.838668346405029|0.6163612247052|0.138768334698633|0.0192566507150319|22.5144822551501|646100.254461426|11052744|12101010|1048266
nbr_agg_135@nbr_no_cloud|2018-05-20 00:00:00|2018-05-21 00:00:00|0.654183183909148|-0.127272725105286|0.863410890102386|0.654185528401748|0.0611406903468706|0.00373818401609191|9.34611158628646|685757.989463707|11052744|12101010|1048266
nbr_agg_136@nbr_no_cloud|2018-05-22 00:00:00|2018-05-23 00:00:00|0.262678866047264|-0.101801425218582|0.773462772369385|0.262695030234886|0.177251700176694|0.0314181652155286|67.4784777488726|275357.324195901|11052744|12101010|1048266
nbr_agg_137@nbr_no_cloud|2018-05-25 00:00:00|2018-05-26 00:00:00|0.557600800284806|-0.350899755954742|0.88162761926651|0.557616989721736|0.199486631964521|0.0397949163325482|35.7758869540053|584513.960511352|11052744|12101010|1048266
nbr_agg_138@nbr_no_cloud|2018-05-27 00:00:00|2018-05-28 00:00:00|0.649169585722245|-0.10668708384037|0.785482823848724|0.649171301958602|0.0578346085707586|0.00334484194853286|8.90901389140308|680502.404946715|11052744|12101010|1048266
