cat,log_ID,Log_after,Log_before,App_area_h,ndvi_agg_2015_12_22_average,ndvi_agg_2016_01_01_average,ndvi_agg_2016_02_10_average,ndvi_agg_2016_02_17_average,ndvi_agg_2016_03_08_average,ndvi_agg_2016_03_11_average,ndvi_agg_2016_03_18_average,ndvi_agg_2016_03_21_average,ndvi_agg_2016_04_07_average,ndvi_agg_2016_04_10_average,ndvi_agg_2016_04_17_average,ndvi_agg_2016_04_19_average,ndvi_agg_2016_04_20_average,ndvi_agg_2016_04_23_average,ndvi_agg_2016_04_27_average,ndvi_agg_2016_04_30_average,ndvi_agg_2016_05_07_average,ndvi_agg_2016_05_10_average,ndvi_agg_2016_05_19_average,ndvi_agg_2016_05_20_average,ndvi_agg_2016_05_22_average,ndvi_agg_2016_05_27_average,ndvi_agg_2016_05_30_average,ndvi_agg_2016_06_16_average,ndvi_agg_2016_06_19_average,ndvi_agg_2016_06_26_average,ndvi_agg_2016_06_29_average,ndvi_agg_2016_07_06_average,ndvi_agg_2016_07_07_average,ndvi_agg_2016_07_16_average,ndvi_agg_2016_07_19_average,ndvi_agg_2016_07_21_average,ndvi_agg_2016_07_26_average,ndvi_agg_2016_07_29_average,ndvi_agg_2016_08_05_average,ndvi_agg_2016_08_08_average,ndvi_agg_2016_08_18_average,ndvi_agg_2016_08_20_average,ndvi_agg_2016_08_28_average,ndvi_agg_2016_08_30_average,ndvi_agg_2016_09_04_average,ndvi_agg_2016_09_07_average,ndvi_agg_2016_09_14_average,ndvi_agg_2016_09_24_average,ndvi_agg_2016_10_01_average,ndvi_agg_2016_10_17_average,ndvi_agg_2016_10_24_average,ndvi_agg_2016_11_03_average,ndvi_agg_2016_12_03_average,ndvi_agg_2016_12_05_average,ndvi_agg_2016_12_06_average,ndvi_agg_2016_12_13_average,ndvi_agg_2017_01_05_average,ndvi_agg_2017_03_23_average,ndvi_agg_2017_04_02_average,ndvi_agg_2017_04_05_average,ndvi_agg_2017_05_05_average,ndvi_agg_2017_05_12_average,ndvi_agg_2017_05_15_average,ndvi_agg_2017_05_22_average,ndvi_agg_2017_05_25_average,ndvi_agg_2017_05_30_average,ndvi_agg_2017_06_06_average,ndvi_agg_2017_06_09_average,ndvi_agg_2017_06_14_average,ndvi_agg_2017_06_19_average,ndvi_agg_2017_06_29_average,ndvi_agg_2017_07_01_average,ndvi_agg_2017_07_09_average,ndvi_agg_2017_07_11_average,ndvi_agg_2017_07_14_average,ndvi_agg_2017_07_19_average,ndvi_agg_2017_07_24_average,ndvi_agg_2017_07_29_average,ndvi_agg_2017_07_31_average,ndvi_agg_2017_08_08_average,ndvi_agg_2017_08_28_average,ndvi_agg_2017_09_02_average,ndvi_agg_2017_09_09_average,ndvi_agg_2017_09_19_average,ndvi_agg_2017_09_27_average,ndvi_agg_2017_09_29_average,ndvi_agg_2017_10_02_average,ndvi_agg_2017_10_19_average,ndvi_agg_2017_11_08_average,ndvi_agg_2017_12_13_average,ndvi_agg_2018_01_02_average,ndvi_agg_2018_01_05_average,ndvi_agg_2018_01_07_average,ndvi_agg_2018_01_10_average,ndvi_agg_2018_01_20_average,ndvi_agg_2018_01_22_average,ndvi_agg_2018_02_19_average,ndvi_agg_2018_02_21_average,ndvi_agg_2018_02_24_average,ndvi_agg_2018_02_26_average,ndvi_agg_2018_03_03_average,ndvi_agg_2018_03_26_average,ndvi_agg_2018_04_05_average,ndvi_agg_2018_04_07_average,ndvi_agg_2018_04_10_average,ndvi_agg_2018_04_12_average,ndvi_agg_2018_04_20_average,ndvi_agg_2018_04_22_average,ndvi_agg_2018_04_30_average,ndvi_agg_2018_05_05_average,ndvi_agg_2018_05_07_average,ndvi_agg_2018_05_10_average,ndvi_agg_2018_05_12_average,ndvi_agg_2018_05_15_average,ndvi_agg_2018_05_20_average,ndvi_agg_2018_05_22_average,ndvi_agg_2018_05_25_average,ndvi_agg_2018_05_27_average,ndvi_agg_2018_05_30_average,ndvi_agg_2018_06_01_average,ndvi_agg_2018_06_04_average,ndvi_agg_2018_06_09_average,ndvi_agg_2018_06_14_average,ndvi_agg_2018_06_16_average,ndvi_agg_2018_06_19_average,ndvi_agg_2018_06_29_average,ndvi_agg_2018_07_04_average,ndvi_agg_2018_07_06_average,ndvi_agg_2018_07_09_average,ndvi_agg_2018_07_19_average,ndvi_agg_2018_07_21_average,ndvi_agg_2018_07_24_average,ndvi_agg_2018_08_03_average,ndvi_agg_2018_08_05_average,ndvi_agg_2018_08_10_average,ndvi_agg_2018_08_13_average,ndvi_agg_2018_08_15_average,ndvi_agg_2018_08_18_average,ndvi_agg_2018_08_20_average,ndvi_agg_2018_08_23_average,ndvi_agg_2018_08_28_average,ndvi_agg_2018_08_30_average,ndvi_agg_2018_09_02_average,ndvi_agg_2018_09_04_average,ndvi_agg_2018_09_09_average,ndvi_agg_2018_09_12_average,ndvi_agg_2018_09_19_average,ndvi_agg_2018_09_27_average,ndvi_agg_2018_09_29_average,ndvi_agg_2018_10_02_average,ndvi_agg_2018_10_04_average,ndvi_agg_2018_10_07_average,ndvi_agg_2018_10_09_average,ndvi_agg_2018_10_12_average,ndvi_agg_2018_10_14_average,ndvi_agg_2018_10_17_average,ndvi_agg_2018_10_19_average,ndvi_agg_2018_10_22_average,ndvi_agg_2018_11_06_average,ndvi_agg_2018_11_08_average,ndvi_agg_2018_12_01_average,ndvi_agg_2019_01_02_average,ndvi_agg_2019_01_05_average,ndvi_agg_2019_01_07_average,ndvi_agg_2019_01_15_average,ndvi_agg_2019_01_25_average,ndvi_agg_2019_01_27_average,ndvi_agg_2019_02_14_average,ndvi_agg_2019_02_19_average,ndvi_agg_2019_02_26_average,ndvi_agg_2019_03_06_average,ndvi_agg_2019_03_08_average,ndvi_agg_2019_03_11_average,ndvi_agg_2019_03_23_average,ndvi_agg_2019_04_02_average,ndvi_agg_2019_04_05_average,ndvi_agg_2019_04_10_average
1,104,31.08.2017,10.01.2018,2.38454416388,-0.00731054092231093,0.0685921518731236,0.0066951651773644,0.789854963107407,0.0293268456207126,-0.00289023420906157,0.116120033126458,0.0879277643769462,0.0685770688025448,0.0230051030623457,0.116534072836789,0.700086210435454,0.0305809800694589,0.0621039194252633,0.380409387207384,0.0197914303254885,0.47367666619398,0.0238792496055496,0.108693325221619,0.0195358272675073,0.0675211313238217,0.608093973445509,0.463225543599574,0.052587120052236,0.754765789940001,0.745517168614762,0.766675071404339,0.113665477868288,0.686123161773576,0.0407470012572892,0.756575848785121,0.770088505751687,0.330539992557456,0.0773848669662922,0.762132006108749,0.675622561608922,0.118209025009982,0.0674774721473711,0.78813431373375,0.109657716509956,0.559296825335849,0.798645258273881,0.783446009123075,0.025517045533143,0.700150953272632,0.820319996525844,0.0239680571908953,0.429835080185057,0.239139911687622,0.621414430012408,0.130031875984666,0.74170811449488,0.0605333084550997,0.485543437426289,0.686061236013969,0.689571953813235,0.0185433846367838,0.701588858415683,0.759893254190683,0.0876095411212494,0.728032464534044,0.455339733573298,0.40801980321606,0.139322284267594,0.168426682194695,0.782103035102288,0.732219654321671,0.314326515917977,0.498548749151329,0.776977973431349,-0.000291471019939612,0.188034184808688,-0.0108298045113467,0.795774365713199,0.274182112701237,0.141989750391804,0.069501170826455,0.754105449467897,0.475646380707622,0.50885949988539,0.758707987020413,0.713409862667322,0.73402529930075,0.0913693194898466,0.723138690243165,0.333669691098233,0.019493913717209,0.00187914001580793,0.121546125846604,0.0936139466085782,0.32322707210357,0.00913489863830061,0.0740278850775212,0.0845368755438055,0.48996842186898,0.358472186420113,0.308309465460479,0.0476649942639294,0.504396148522695,0.589550534511606,0.553297042598327,0.453523627792795,0.607829471677542,0.615971082945665,,0.551969272643328,0.62948175308605,0.626747959976395,0.637689844767253,0.664124618222316,0.677678932746251,0.0499471168887491,0.657579801604152,0.679325940459967,0.694664226472378,0.684637951354186,0.684524289270242,0.708108037213484,0.480311045919855,0.533371434609095,0.69012132063508,0.703230845928192,0.730596217513084,0.387170590894918,,0.757673299809297,0.705474414179722,0.0328504887276116,0.136800092350071,0.728750905642907,0.754837430516879,0.464464037617048,0.235539355315268,0.5431528908511,0.758408628155788,0.772017840792735,0.348999000713229,0.516441290577253,0.733167038112879,0.710031947493553,0.204230411034465,0.49383979079624,0.744123031944037,0.124965369763474,0.501814026385546,0.381734264704088,0.528377021383494,0.105972768909608,0.617275118951996,0.767874946941932,0.749010763565699,0.72272270595034,0.618173488353689,0.698294975608587,0.0227323970935686,0.641677323480447,0.223228074486057,0.0737274276626219,0.0125820133102631,0.120398154854774,0.0391716003767215,0.0345891408544655,0.157824675707767,0.0505681304416309,0.536900403319548,0.516140924332043,0.65770241258045,0.4719746299088,0.569638190294306,0.619245918467641,0.580949864412348,0.505472318455577,0.226526895848413
2,105,31.08.2017,10.01.2018,1.50813526656,-0.00730350665830202,0.0596836843795523,-0.0041931986839386,0.630980605055022,0.0146061798676239,-0.00223401169465485,0.218296082026345,0.0251651385319273,0.074530964111099,0.00814702025666855,0.193896901456144,0.748516781700292,0.129276895325111,0.10728575305359,0.265531722670557,0.0153017808496592,0.275562232424581,0.309879151301228,0.595389788456202,0.0746930755082418,0.0341327328556556,0.682729536083941,0.0293292738683029,0.15978424377742,0.822242677780978,0.79783440818691,0.818684245225423,0.699092755357532,0.618211228933033,0.0385305629381758,0.0140260974974322,0.789427921461105,0.364035647712941,0.10985963881832,0.781502451191105,0.817341285801635,0.682816043327059,0.0343332873685065,0.796067932504676,0.594545539761614,0.604933135481172,0.794578197376417,0.759184070037117,0.00264142241402398,0.747345443178469,0.726289728592182,0.0383526164683733,0.67053439502463,0.0611780783611125,0.755277515999075,0.0959698747971962,0.448609854640632,0.088450380440416,0.421299910750882,0.575190644839714,0.290597153634861,0.0969726863349306,0.758747339248657,0.817486592407884,-0.00880564649183913,0.820207482781903,0.44319158998029,0.348055482424539,0.30840521639791,0.820224309789723,0.115890519115432,0.838964743860837,0.622187768590861,0.745009897084072,0.827819742005447,0.0224601232189814,0.815402836635195,-0.0203515352231675,0.850211256536944,0.48540903062656,0.816472951708169,0.310900203112898,0.764880112532912,0.691896829111823,0.752053564992444,0.776214433127436,0.755030097632573,0.762900296984048,0.175769418478012,0.545426054247494,0.466350827751489,-0.0169036539656849,0.0532383754014455,0.0427085974510631,0.126560373039081,0.189118123260038,0.0235546098476083,0.0587968706827739,0.0361131925521226,0.235594311151011,0.234480796189144,0.194108204594974,0.0385304543767767,0.357572560680324,0.425197381397773,0.433282126640451,0.408824240339213,0.684810961114949,0.735203938237552,,0.71253561356972,0.861638190417454,0.8563902234209,0.87523549178551,0.884291831789346,0.853253559819583,0.182672324108666,0.865390800196549,0.883737286617016,0.891157834694303,0.882707213533336,0.876072145741561,0.888669367494254,0.118030598194435,0.543423862806682,0.855854406439025,0.857546524754886,0.757847872273675,0.510976594069908,,0.858835444368165,0.298917984654163,0.0448693245135505,0.854388582295385,0.0907301631121864,0.862732159680334,0.15805081329469,0.549952546070362,-0.0318933665784525,0.841197262550222,0.855557279340152,0.376794691743522,0.227002108662293,0.795675456523895,0.793444818463819,0.0651981104807607,0.464795638775003,0.812935109796195,-0.00908459491369411,0.854107938963791,0.707594302193872,0.31516654172848,0.246992280770992,0.655114862425574,0.704738592279368,0.655345850977404,0.565299664078088,0.217767065455174,0.59043119282558,-0.0190497732014749,0.512526629299953,0.178410770564244,0.134977587595068,0.00509114862431708,0.170250653706748,0.0550092736194874,0.0326269970371805,0.14173514190419,0.100706901401281,0.33030676379286,0.435163217371908,0.227910027935587,0.41342003694896,0.278119877237698,0.447830414977567,0.488875776529312,0.461818027085271,0.12673078374616
3,105,31.08.2017,10.01.2018,1.50813526656,0.00227495865901452,0.0543435121713311,0.00728415902463542,0.495142753476913,0.0175123320789004,-0.00179021243633927,0.25462484005162,0.0387780311571136,0.0326715622047968,0.0242082332086972,0.0769409534226521,0.661845992706127,0.109974313928155,0.109346146581097,0.292565735917408,0.00173424573867802,0.21269671572605,0.647532828479662,0.529912375775632,0.127764362685873,0.0539555082241758,0.682193432762672,0.039377491702983,0.0998535468789907,0.802813347992882,0.788678330324696,0.805249454113083,0.631785066334655,0.553180618504079,0.0352456367911021,0.0102964039488092,0.722935432572185,0.359728493693536,0.105927607455681,0.773557015699538,0.799372750960305,0.615394755441233,0.0551414834376007,0.767193720295517,0.527645460188869,0.618582945106367,0.77049611959727,0.739630696637077,0.0157133712293078,0.661540927544358,0.694430880248547,0.0404448823806189,0.544262662815717,0.0698834583163261,0.642744924395722,0.097801573574543,0.445410285145044,0.0891631189733744,0.41338275372982,0.576656356453896,0.578210599720478,0.0934236012399197,0.759251587092876,0.809668213129044,0.00838403298212143,0.742907091975212,0.585687793791294,0.372812058776617,0.335355032235384,0.80216122418642,0.106093095149845,0.824529089033604,0.683901377022266,0.735947594046593,0.805668398737907,0.0389293623156846,0.809764511883259,-0.0120568154379725,0.836173340678215,0.503209590911865,0.803886413574219,0.322254918515682,0.694327034056187,0.680897317826748,0.754539892077446,0.750983543694019,0.72520524263382,0.729408368468285,0.172743760049343,0.526738658547401,0.454374529421329,-0.0138411876978353,-0.059652850497514,0.0276174662867561,0.0818160744383931,0.093808866571635,-0.00474022410344332,0.0504606198519468,0.0360722201876342,0.18209170550108,0.174161346629262,0.159067833796144,0.0889355121180415,0.340170864015818,0.376079834997654,0.394856031984091,0.389090165495872,0.639513991773129,0.691626481711864,,0.710856556892395,0.826199896633625,0.824741654098034,0.841305233538151,0.862972803413868,0.866922035813332,0.173910677433014,0.801814496517181,0.881644874811172,0.886404566466808,0.874934978783131,0.876402989029884,0.888101354241371,0.0719727301038802,0.423553785309196,0.85175483673811,0.853270217776299,0.760074123740196,0.219935329630971,,0.866832606494427,0.455010365694761,0.0516932052560151,0.875113070011139,-0.00151347217615694,0.877035655081272,0.12055719923228,0.565998755395412,0.00664393753686454,0.853361390531063,0.863235644996166,0.589590355753899,0.125179006718099,0.799348838627338,0.811753146350384,0.0544043616391718,0.485115375369787,0.823541574180126,-0.00741230293351691,0.856374636292458,0.667948566377163,0.32855798304081,0.246765283867717,0.668745093047619,0.721530616283417,0.718171335756779,0.632800005376339,0.23991284519434,0.634254321455956,-0.00553009571740404,0.502211090177298,0.191086605191231,0.148253927007318,-0.00113983599294443,0.153561616316438,0.0620845011435449,0.0311550432816148,0.129674435593188,0.0496829550247639,0.299649514257908,0.414708234369755,0.403997197747231,0.38833124935627,0.250643948093057,0.405496969819069,0.462086331099272,0.447447642683983,0.164187965914607
4,105,31.08.2017,10.01.2018,1.50813526656,-0.00912027572188649,0.0637819669928522,-0.00117232285642639,0.803219927092351,0.01661293379676,-0.00211148108490765,0.491257173782356,0.041870430077821,0.0613401439384703,0.0131273637204882,0.160529312230627,0.767748956118052,0.191872805728309,0.102288153753029,0.248737815966489,0.017272647713942,0.254545613546065,0.462839641896044,0.565032888902754,0.0758704615533001,0.0208708760855084,0.569665266325638,0.0220877063887667,0.512176884955802,0.827214316413955,0.797160964152449,0.815940980448957,0.638821630196346,0.6346681798091,0.0633901432156447,0.0214415256137745,0.810178298730352,0.360096001526398,0.121381687943489,0.78274889869507,0.819001958563095,0.524841727661671,0.020858973835591,0.776556525218735,0.564777391618323,0.56782009927633,0.782362006958208,0.726212803753097,-0.000559517691053993,0.767127434716895,0.700721340896809,0.0131822116200752,0.666702704121583,0.0519771408454507,0.798043371246758,0.0898936530327902,0.470326276215832,0.0883554357672687,0.413639870628846,0.489383903488649,0.419792174501757,0.07557294418854,0.609153115380127,0.677978331536318,-0.00635659131763629,0.65397436428914,0.39873569016963,0.192094355360069,0.308387978414519,0.692914524964527,0.0420883303015973,0.708907249754509,0.570176434464159,0.619290972969173,0.707971645140015,0.0385380947088773,0.700584333027359,-0.0124134475593733,0.739571946384633,0.405692135338235,0.678219218169693,0.257544443802496,0.627007909316932,0.576015085509393,0.535921076493981,0.668567764020599,0.659287657621688,0.663116329539139,0.157159276306629,0.503445551722451,0.406627729139497,-0.0296550813688386,0.0415566933302176,0.0616755490170676,0.114802665876604,0.107766719081695,0.00900350302350666,0.0533181554843894,0.0352512957544717,0.212939930403918,0.211072025705228,0.135045469598433,0.0327461769791996,0.345930748544963,0.40876749316148,0.388441241420476,0.354939490820454,0.518445974166414,0.560601875317835,,0.586297128052838,0.68889903204631,0.695446688253268,0.716691542515713,0.751799205235675,0.724303841590881,0.107481300501169,0.753692746689889,0.758838430442641,0.774046139906993,0.765889976931884,0.772055988818143,0.788488180236479,0.466276610451462,0.172938762512882,0.765865852874992,0.773079851032358,0.690247583178292,0.431522512330418,,0.792179463183985,0.259546918019784,0.0598742695179133,0.786527396303363,0.106182842911015,0.794214675384285,0.159713704171961,0.524268253978375,0.0135384212743565,0.75904476906346,0.777256695570144,0.354156209304269,0.130000090275982,0.724420391352831,0.716876955158943,0.0515084177774863,0.442662749670248,0.726562612352118,0.10176719748209,0.762938119668876,0.636034316193741,0.507283752207207,0.24872317646457,0.60692672022676,0.674133725925884,0.66880966446041,0.578925943743866,0.213347371700591,0.571004850674519,-0.0102160770339949,0.493626275684981,0.197336609384655,0.113428573033451,-0.00186328566916477,0.15417247595249,0.0635769491504251,0.0325170548682192,0.124111036349714,0.0797278475247126,0.303632625897901,0.39724614939331,0.402201760065767,0.412164931276203,0.293347528550477,0.432673838022536,0.446522816883779,0.404308493158459,0.122622128971646
5,107,31.08.2017,10.01.2018,3.99523756126,0.00364524161744203,0.0420210632826286,0.0128180130848965,0.662714217344012,0.0211364964948831,-0.00594504906111342,0.131351221249357,0.319035135109164,0.0547753372648933,0.00969551010251032,0.0658670614886777,0.808630466889634,0.0428259387124367,0.0829219612110045,0.425205907392245,0.0210677003613223,0.0454022052421247,0.0677977561421415,0.809325209416586,0.00363332655905479,0.0613073603056756,0.762013474086726,0.000228492345822775,0.153575561130416,0.83748432257951,0.806634414155601,0.838132297853191,0.431907358458234,0.730778613435504,0.0193258463412529,0.69549517824162,0.850281760462281,0.317498628296694,0.135193451795935,0.785233510271611,0.683616789132293,0.325891464111391,0.0614925602625693,0.814820475802205,0.807313584128964,0.586092872139755,0.809427027375313,0.777788431175658,0.00740874935080801,0.806048790076369,0.791005869706472,-0.0287074243555213,0.0950223344455644,0.105252477278312,0.65876494510172,0.0210237046703696,0.42411079009374,0.0619051802282532,0.358089819550514,0.561683315038681,0.610731077194214,0.0144050000390659,0.72775496840477,0.794579722483953,0.0173219750790546,0.814605315526327,0.754214914639791,0.470976872245471,0.387597590684891,0.832668288548787,0.867081775267919,0.705629644791285,0.512448791662852,0.826693060000738,0.821007881561915,0.0136435796011938,0.0877512294799089,0.00185227999900235,0.83217708269755,0.352666638294856,0.159025766452154,0.304589367906253,0.707869686683019,0.537216570973396,0.763062155246735,0.781861400604248,0.753350746631622,0.776669704914093,0.206715148687363,0.516195705533028,0.333651680996021,-0.00135072531120386,0.0246924656908959,0.122309875239929,0.0847510326653719,0.264111207425594,0.00909049114949691,0.0876124439140161,0.0151165854806701,0.27097855557998,0.182964578270912,0.140802612900734,0.218877444664637,0.395884908239047,0.428172673781713,0.446544058124224,0.425047348936399,0.706246982018153,0.751193010807037,,0.741610111792882,0.826450544595718,0.845927933851878,0.867980152368546,0.878178723653158,0.872681454817454,0.032368372939527,0.666430425643921,0.87748002409935,0.89044370452563,0.878873737653097,0.86206794778506,0.887532049417496,0.0226591263664886,0.0989321619272232,0.857244948546092,0.823050369819005,0.85715410510699,0.837990293900172,,0.818110404411952,0.0829816491653522,0.0527426862468322,0.174164948115746,0.150068389376005,0.821038122971853,0.538671464721362,0.419873943924904,0.777169831593831,0.823862268527349,0.845618013540904,0.417307854692141,0.194855116804441,0.792709815502167,0.773085242509842,0.0916960613181194,0.543570733070374,0.794522351026535,0.762733201185862,0.727926485737165,0.646964285771052,0.0411536419764161,0.245740915834904,0.587154891093572,0.749370870987574,0.747770565748215,0.645904397964478,0.520775840679805,0.643356708685557,0.0413659100886434,0.467947856585185,0.157813960810502,0.0438058380968869,0.0119423858510951,0.0940878132979075,0.0427840155238907,0.0321596793830395,0.104661667098602,0.163251962016026,0.465523346265157,0.342715501785278,0.408175913492839,0.384840486447016,0.316877134641012,0.456569361686707,0.495997974276543,0.479124234120051,0.537902939319611
6,107,31.08.2017,10.01.2018,3.99523756126,0.00139992036430975,0.0323160317719973,-0.00738357904594858,0.695935952282326,0.013660356142448,-0.00540119936259283,0.368391064458833,0.297822602713027,0.0384496632385023,-0.00760899186793293,0.157212370304528,0.79823282409008,0.0538591120287812,0.0746761552327215,0.399195472142084,0.0223715129134062,0.0204707573048562,0.049676462665381,0.819534759365223,-0.00374493723318399,0.159015096340252,0.766786476235161,0.0338951895233944,0.0368458385022054,0.875120639355119,0.844562118844561,0.871643467176157,0.640529623880598,0.75854431313768,0.0842443472917713,0.7411856628247,0.857890455496336,0.350630491432713,0.184016181862173,0.835868146026292,0.757611383611209,0.388201875782116,0.15909160791437,0.854768136339748,0.819988910665185,0.498946714276994,0.848367319776184,0.82161039504036,0.0100703903176132,0.797203222565874,0.829907049735387,-0.0115895565016736,0.0332457520525603,0.127526575699449,0.674992569161332,0.0146881100566437,0.454083909591039,0.0813604618112246,0.382292158901691,0.536926719049613,0.588061397274335,0.0129556630660469,0.695213387409846,0.788720016678174,0.0184174129875222,0.817894637584686,0.783310502767563,0.504912244776885,0.473359060784181,0.830601205428441,0.86503645280997,0.765252078572909,0.549414604902267,0.832962349057198,0.813948223988215,0.00492897244597164,0.0790422378728787,-0.0123237104077513,0.838721101482709,0.341139962275823,0.201500153789918,0.206145046899716,0.675072511037191,0.514032870531082,0.773629615704219,0.796764026085536,0.764875133832296,0.794426490863164,0.212686338772376,0.529432944953442,0.421399394671122,-0.00380554352401911,0.0286863775448486,0.0977620085080465,0.083102531110247,0.318456567823887,0.00362512138478147,0.102473006894191,0.0301184485045572,0.359865660468737,0.117646638303995,0.184932043155034,0.15745776037996,0.435354279975096,0.478073517481486,0.490265893439452,0.420336492359638,0.705580999453863,0.74660195906957,,0.735932931303978,0.841507722934087,0.848382527629534,0.862904449303945,0.875779584050179,0.863711540897687,0.0319855083847263,0.838499436775843,0.873278026779493,0.888294036189715,0.873658110698064,0.859102502465248,0.882191444436709,0.0991672469923894,0.0630334665377935,0.857753773530324,0.846565688649813,0.850074792901675,0.836160888274511,,0.810346166292826,0.0743893707791964,0.0245022037997842,0.305685607095559,0.43474059800307,0.823302904764811,0.58049347003301,0.242350928485394,0.703028018275897,0.824042811989784,0.849511335293452,0.446622515718142,0.0826528764640291,0.798790797591209,0.761528203884761,0.0929501708984996,0.558491999904315,0.789613430698713,0.749195863803228,0.831292991836866,0.459475927054882,0.0624685920774937,0.0421314410826502,0.608079358935356,0.791096682349841,0.787861108779907,0.640902618567149,0.580481102069219,0.66758460799853,0.0115719092621778,0.457401663064957,0.220665289709965,0.0330122766705851,0.00420723489272253,0.116220204159617,0.0482980338856578,0.0288126673549414,0.132356364279985,0.234562192112207,0.488098417719205,0.392891384661198,0.349625011285146,0.432825026412805,0.485634175439676,0.502177675565084,0.523922257125378,0.490727613369624,0.567128375172615
7,107,31.08.2017,10.01.2018,3.99523756126,0.0132326470428944,0.0423531871770259,0.0148449192606655,0.623905705020287,0.0152812534788282,-0.00427189412673431,0.503291369843586,0.314454347863491,0.0526147782987465,0.0143430147415388,0.118236986710979,0.813146106687512,0.0309273565714822,0.072833058679871,0.365800167041776,0.0215756773989357,0.0191470438229999,0.050946732200355,0.832760470876777,-0.000291709288619426,0.0716394567411547,0.751647280533383,0.0138394043133264,0.0390709826740211,0.88213144030716,0.861204244198745,0.883889335385598,0.775391914265243,0.791002737952711,0.0135913759498854,0.755951624051624,0.864055232690482,0.468243967317059,0.191749969251542,0.847717634436647,0.884219086310326,0.31358942553503,0.072457141451069,0.85347875290545,0.833384892293882,0.649785979971686,0.84597016401032,0.837238550659863,0.00806315543118275,0.812987984812497,0.763761851522658,-0.0217251723628405,0.027131822207483,0.143298998475075,0.717864571216641,0.0227817027933068,0.445810831255383,0.0729122501280573,0.373971333106359,0.512450569205814,0.565033025211758,0.022252870309684,0.695721606413523,0.799760169453091,0.0229012317334612,0.813660409715441,0.814706603686015,0.481263948811425,0.502422283093135,0.837163216537899,0.876384715239207,0.788749933242798,0.169308590392272,0.87390528122584,0.87632366683748,0.00798343758732598,0.0271757553435034,-0.0108325953802301,0.885093748569489,0.379862146245109,0.144524773789777,0.193752661347389,0.7948200835122,0.55508424838384,0.798753884103563,0.833821793397268,0.787958615356021,0.805771476692624,0.223396852612495,0.58696354760064,0.486177305380503,-0.022634520712826,0.0380396830538909,0.08719735344251,0.0721320721010367,0.291368605362044,-0.00331379603853242,0.10306843287415,0.0476036746468809,0.294424912995762,0.0830322752396266,0.185369451840719,0.127516628139549,0.439735290076998,0.489842534065247,0.462483141157362,0.397099829382367,0.651121881273058,0.705598519908057,,0.762971368100908,0.845427850882212,0.845542497105069,0.861366106404199,0.893946872817145,0.878642055723402,0.0458439220156935,0.864392419656118,0.883420685927073,0.896832187970479,0.891893400086297,0.882866813076867,0.90431323978636,0.0736189716392093,0.0868233376079136,0.885935280058119,0.877612279521094,0.89563199546602,0.874882949723138,,0.805229498280419,0.15534999469916,0.0256108273234632,0.651866134670046,0.820341759257846,0.838841888639662,0.632986095216539,0.113569633828269,0.79401691754659,0.847625248961978,0.863001426060995,0.406880183352364,0.148391683896383,0.823800636662377,0.799170202679104,0.101595220466455,0.609365608957079,0.822460810343424,0.770549575487773,0.850617461734348,0.62447370423211,0.0330917499959469,0.112196327083641,0.653854509194692,0.776457236872779,0.750023994180891,0.63163466586007,0.602584494484795,0.661548064814674,0.0672326646745205,0.526593522893058,0.204663460453351,0.0707574242519008,0.00776708316859893,0.112645837995741,0.0543437355922328,0.0321631243245469,0.132703111403518,0.13807261404064,0.527828070852492,0.466073678599464,0.461208062039481,0.421533551481035,0.568297154373593,0.518902834918764,0.525824967357847,0.475485768583086,0.547986851798164
