id|start|end|mean|min|max|mean_of_abs|stddev|variance|coeff_var|sum|null_cells|cells|non_null_cells
ndvi_agg_022@ndvi_no_cloud|2016-05-27 00:00:00|2016-05-28 00:00:00|0.823010693922304|-0.154696132596685|0.929203539823009|0.823011683821702|0.0716577517044962|0.00513483337934323|8.7067825769055|862734.128075158|11052744|12101010|1048266
ndvi_agg_023@ndvi_no_cloud|2016-05-30 00:00:00|2016-05-31 00:00:00|0.488668415164196|-0.596836049856184|0.872010342598578|0.489619853562266|0.208227154477418|0.0433585478617626|42.6111342611436|512254.484890511|11052744|12101010|1048266
ndvi_agg_024@ndvi_no_cloud|2016-06-16 00:00:00|2016-06-17 00:00:00|0.616104847864489|-0.274886353093979|0.928939517222674|0.617041895315431|0.338759809942801|0.114758208832483|54.9841169270122|645841.764451516|11052744|12101010|1048266
ndvi_agg_025@ndvi_no_cloud|2016-06-19 00:00:00|2016-06-20 00:00:00|0.631479154215073|-0.767503302509908|0.923374946190271|0.633988329057948|0.308626706108804|0.0952504437235702|48.8736174501954|661958.127072418|11052744|12101010|1048266
ndvi_agg_026@ndvi_no_cloud|2016-06-26 00:00:00|2016-06-27 00:00:00|0.841729978155243|-0.0651685393258427|0.931287813310285|0.841730309097453|0.0585398080296316|0.00342690912414612|6.95470157281661|882356.917280883|11052744|12101010|1048266
ndvi_agg_027@ndvi_no_cloud|2016-06-29 00:00:00|2016-06-30 00:00:00|0.870068242011312|-0.16243654822335|0.949589683470106|0.87006923253798|0.0558488017088772|0.00311908865231748|6.41889900265445|912062.95578023|11052744|12101010|1048266
ndvi_agg_028@ndvi_no_cloud|2016-07-06 00:00:00|2016-07-07 00:00:00|0.48967515373184|-0.149428884368643|0.917271727172717|0.489806197632119|0.276053899296742|0.0762057553169356|56.3749042999058|513309.814701861|11052744|12101010|1048266
ndvi_agg_029@ndvi_no_cloud|2016-07-07 00:00:00|2016-07-08 00:00:00|0.811478400000899|-0.192546583850932|0.924486396446419|0.811488057263228|0.063473094140441|0.00402883367976129|7.82190803111588|850645.216455343|11052744|12101010|1048266
ndvi_agg_030@ndvi_no_cloud|2016-07-16 00:00:00|2016-07-17 00:00:00|0.00852349675315954|-0.209894375733502|0.316526073619632|0.0115866419007276|0.0130829377707838|0.000171163260714201|153.492611655353|8934.89184744754|11052744|12101010|1048266
ndvi_agg_031@ndvi_no_cloud|2016-07-19 00:00:00|2016-07-20 00:00:00|0.125010740504734|-0.222744360902256|0.879371988185916|0.127326665005632|0.177645234125427|0.0315578292074778|142.103977152827|131044.508905936|11052744|12101010|1048266
ndvi_agg_032@ndvi_no_cloud|2016-07-21 00:00:00|2016-07-22 00:00:00|0.828278513214532|-0.318095238095238|0.925330269959793|0.828282539467787|0.0642004424064554|0.0041216968051846|7.7510694026451|868256.203933345|11052744|12101010|1048266
ndvi_agg_033@ndvi_no_cloud|2016-07-26 00:00:00|2016-07-27 00:00:00|0.585327166798655|-0.474370585038942|0.998324958123953|0.585843345830987|0.269947409128482|0.0728716036951799|46.11906373745|613578.567831359|11052744|12101010|1048266
ndvi_agg_034@ndvi_no_cloud|2016-07-29 00:00:00|2016-07-30 00:00:00|0.00708494504223554|-0.115165718111818|0.162510149634613|0.0167370799317443|0.0236436902967007|0.000559024090846298|333.717342276522|7426.90699964408|11052744|12101010|1048266
ndvi_agg_035@ndvi_no_cloud|2016-08-05 00:00:00|2016-08-06 00:00:00|0.839928833315813|0.0282776349614396|0.923355025307303|0.839928833315813|0.0480052782164412|0.00230450673663792|5.71539829474948|880468.838384634|11052744|12101010|1048266
ndvi_agg_036@ndvi_no_cloud|2016-08-08 00:00:00|2016-08-09 00:00:00|0.870515934902134|-0.145985401459854|0.948841698841699|0.8705162939754|0.0421256845897401|0.00177457330215427|4.83916294932339|912532.25701612|11052744|12101010|1048266
ndvi_agg_037@ndvi_no_cloud|2016-08-18 00:00:00|2016-08-19 00:00:00|-0.00341050372685125|-0.238449283058948|0.8213866039953|0.0246903422434772|0.0658501120952332|0.00433623726295478|-1930.80311206783|-3575.11509973145|11052744|12101010|1048266
ndvi_agg_038@ndvi_no_cloud|2016-08-20 00:00:00|2016-08-21 00:00:00|0.100863835843773|-0.361720937085605|0.873989321128909|0.103172430344946|0.162932167813557|0.0265468913084251|161.536755419376|105732.129744609|11052744|12101010|1048266
ndvi_agg_039@ndvi_no_cloud|2016-08-28 00:00:00|2016-08-29 00:00:00|0.841508035348949|0.0388978930307942|0.934975052309673|0.841508035348949|0.0434563501073581|0.00188845436465328|5.16410399923728|882124.262183101|11052744|12101010|1048266
ndvi_agg_040@ndvi_no_cloud|2016-08-30 00:00:00|2016-08-31 00:00:00|0.65608319259593|-0.585035027574899|0.913360915064493|0.658359930236567|0.281627776252326|0.07931420435683|42.9256197126475|687749.703969765|11052744|12101010|1048266
ndvi_agg_041@ndvi_no_cloud|2016-09-04 00:00:00|2016-09-05 00:00:00|0.593625745933184|0.0777442094662638|0.847078624669392|0.593625745933184|0.143813163473692|0.020682225988311|24.2262341987235|622277.686186395|11052744|12101010|1048266
ndvi_agg_042@ndvi_no_cloud|2016-09-07 00:00:00|2016-09-08 00:00:00|0.834850094195301|-0.142045454545455|0.99738219895288|0.83485072587245|0.111039842584203|0.0123298466411245|13.300572564615|875144.968841731|11052744|12101010|1048266
ndvi_agg_043@ndvi_no_cloud|2016-09-14 00:00:00|2016-09-15 00:00:00|0.747887725405562|-0.302469135802469|0.996108949416342|0.747893316957322|0.206881386612493|0.0427999081267077|27.6620914590229|783985.274359987|11052744|12101010|1048266
ndvi_agg_044@ndvi_no_cloud|2016-09-24 00:00:00|2016-09-25 00:00:00|0.00907401037902605|-0.118671926364234|0.217238962859145|0.0144327300134538|0.0177416980386462|0.000314767849294503|195.52212635391|9511.97656398013|11052744|12101010|1048266
ndvi_agg_046@ndvi_no_cloud|2016-10-01 00:00:00|2016-10-02 00:00:00|0.632812458951527|-0.115297863871567|0.866739786125583|0.632821284805577|0.136466607117384|0.0186231348581305|21.5650948692585|663355.785095281|11052744|12101010|1048266
ndvi_agg_049@ndvi_no_cloud|2016-10-17 00:00:00|2016-10-18 00:00:00|0.777380060097317|-0.343137264251709|0.997737526893616|0.777401071884316|0.0679529138263517|0.00461759849749158|8.74127306762217|814901.086077974|11052744|12101010|1048266
ndvi_agg_050@ndvi_no_cloud|2016-10-24 00:00:00|2016-10-25 00:00:00|0.00466482870183601|-0.600672551492224|0.684169583819526|0.0448529133359478|0.0649030092735365|0.00421240061276076|1391.3267436378|4889.98132395883|11052744|12101010|1048266
ndvi_agg_051@ndvi_no_cloud|2016-11-03 00:00:00|2016-11-04 00:00:00|0.685714717481094|-0.405128205128205|0.997666277712952|0.685789007833022|0.254225705715911|0.0646307094467529|37.0745587392063|718811.424035036|11052744|12101010|1048266
ndvi_agg_052@ndvi_no_cloud|2016-12-03 00:00:00|2016-12-04 00:00:00|0.0799939108031416|-0.188270300626755|0.849387049674988|0.0819471855589774|0.0683873918729776|0.00467683536718821|85.4907469660701|83854.8969019661|11052744|12101010|1048266
ndvi_agg_053@ndvi_no_cloud|2016-12-05 00:00:00|2016-12-06 00:00:00|0.836100865606292|-0.996422182468694|0.998393574297189|0.836149768372785|0.0657872108837314|0.00432795711586055|7.86833426323824|876456.109985645|11052744|12101010|1048266
ndvi_agg_054@ndvi_no_cloud|2016-12-06 00:00:00|2016-12-07 00:00:00|0.0239985884343858|-0.238406807184219|0.99315071105957|0.0442973968641919|0.063236278681654|0.00399882694150381|263.499992320579|25156.9043037599|11052744|12101010|1048266
ndvi_agg_055@ndvi_no_cloud|2016-12-13 00:00:00|2016-12-14 00:00:00|0.587668858149922|-0.978947341442108|0.995717346668243|0.587796487404432|0.138031790383151|0.0190527751563782|23.4880219478871|616033.283257387|11052744|12101010|1048266
ndvi_agg_056@ndvi_no_cloud|2017-01-05 00:00:00|2017-01-06 00:00:00|0.0763846110068651|-0.0563909783959389|0.381618976593018|0.0764595006938096|0.0354984295103645|0.00126013849770232|46.4732739257834|80071.3906417224|11052744|12101010|1048266
ndvi_agg_060@ndvi_no_cloud|2017-03-23 00:00:00|2017-03-24 00:00:00|0.560322146302672|-0.362318843603134|0.879069745540619|0.560324870979861|0.115141832806967|0.0132576416621475|20.5492204023594|587366.655016116|11052744|12101010|1048266
ndvi_agg_061@ndvi_no_cloud|2017-04-02 00:00:00|2017-04-03 00:00:00|0.559875919078534|-0.310810804367065|0.847009718418121|0.559886936239421|0.101384806814944|0.0102788790529034|18.1084421315721|586898.890188778|11052744|12101010|1048266
ndvi_agg_062@ndvi_no_cloud|2017-04-05 00:00:00|2017-04-06 00:00:00|0.466440433085633|-0.530143916606903|0.874466240406036|0.467109544598304|0.192478646689555|0.0370480294314426|41.2654292030936|488953.647028945|11052744|12101010|1048266
ndvi_agg_066@ndvi_no_cloud|2017-05-05 00:00:00|2017-05-06 00:00:00|-0.015829320432981|-0.359120756387711|0.298464834690094|0.0198910814775159|0.0194867641200231|0.000379733975869419|-123.105500343664|-16593.3384129993|11052744|12101010|1048266
ndvi_agg_068@ndvi_no_cloud|2017-05-12 00:00:00|2017-05-13 00:00:00|0.688935712397458|0.0233918130397797|0.869868338108063|0.688935712397458|0.091010470789145|0.00828290579326182|13.210299473725|722187.883492034|11052744|12101010|1048266
ndvi_agg_069@ndvi_no_cloud|2017-05-15 00:00:00|2017-05-16 00:00:00|0.715337992072555|0.105936646461487|0.879030227661133|0.715337992072555|0.0744901718669163|0.00554878570476273|10.4132833279406|749864.495597929|11052744|12101010|1048266
ndvi_agg_071@ndvi_no_cloud|2017-05-22 00:00:00|2017-05-23 00:00:00|0.182048079062133|-0.373734563589096|0.887908637523651|0.185462564512211|0.205862077727237|0.042379195046175|113.081158992607|190834.811646146|11052744|12101010|1048266
ndvi_agg_072@ndvi_no_cloud|2017-05-25 00:00:00|2017-05-26 00:00:00|0.748319845321519|-0.107798166573048|0.95782071352005|0.748322901212212|0.166122818350683|0.0275967907767741|22.199440438374|784438.250975807|11052744|12101010|1048266
ndvi_agg_074@ndvi_no_cloud|2017-05-30 00:00:00|2017-05-31 00:00:00|0.373215167985566|-0.222706392407417|0.920000016689301|0.373245076623439|0.292550347863315|0.0855857060349465|78.3865107740286|391228.771283557|11052744|12101010|1048266
ndvi_agg_075@ndvi_no_cloud|2017-06-06 00:00:00|2017-06-07 00:00:00|0.16810253838728|-0.125428378582001|0.538878440856934|0.168112385333456|0.0870660853114806|0.00758050321146601|51.7934387825215|176216.17550508|11052744|12101010|1048266
ndvi_agg_076@ndvi_no_cloud|2017-06-09 00:00:00|2017-06-10 00:00:00|0.402727879555818|-0.401836156845093|0.966480433940887|0.405262213120192|0.351946533392936|0.123866362367305|87.3906553926959|422165.943390459|11052744|12101010|1048266
ndvi_agg_077@ndvi_no_cloud|2017-06-14 00:00:00|2017-06-15 00:00:00|0.483502260550272|-0.323095321655273|0.92157518863678|0.484527839681387|0.340066318283751|0.115645100831065|70.3339665665105|506838.980657991|11052744|12101010|1048266
ndvi_agg_079@ndvi_no_cloud|2017-06-19 00:00:00|2017-06-20 00:00:00|0.544806531234116|-0.287944287061691|0.940990507602692|0.545428066913008|0.345264703890166|0.119207715752364|63.3738187954647|571102.163270662|11052744|12101010|1048266
ndvi_agg_082@ndvi_no_cloud|2017-06-29 00:00:00|2017-06-30 00:00:00|0.773082872550599|0.0330296121537685|0.940034568309784|0.773082872550599|0.153197217586447|0.0234693874762291|19.8164030048951|810396.490477126|11052744|12101010|1048266
ndvi_agg_083@ndvi_no_cloud|2017-07-01 00:00:00|2017-07-02 00:00:00|0.669742471227169|-0.32930514216423|0.967032968997955|0.670042196324054|0.24472123182549|0.0598884813061854|36.5396017632102|702068.261343419|11052744|12101010|1048266
ndvi_agg_085@ndvi_no_cloud|2017-07-09 00:00:00|2017-07-10 00:00:00|0.619785792079797|-0.410091757774353|0.940251588821411|0.620337257117726|0.313364420685806|0.0981972601517509|50.5601168484774|649700.37312032|11052744|12101010|1048266
ndvi_agg_086@ndvi_no_cloud|2017-07-11 00:00:00|2017-07-12 00:00:00|0.853004263919582|-0.260162591934204|0.946327686309814|0.853006277690468|0.0653904244203943|0.0042759076058793|7.66589654779956|894175.367721924|11052744|12101010|1048266
ndvi_agg_087@ndvi_no_cloud|2017-07-14 00:00:00|2017-07-15 00:00:00|0.536637223358732|-0.250167220830917|0.917534172534943|0.537067732701917|0.321738922579563|0.103515934302658|59.9546413433357|562538.555581365|11052744|12101010|1048266
ndvi_agg_088@ndvi_no_cloud|2017-07-19 00:00:00|2017-07-20 00:00:00|0.558696557219831|-0.313394576311111|0.918367326259613|0.558970796615462|0.309411225110696|0.0957353062245019|55.3809077776278|585662.605250603|11052744|12101010|1048266
ndvi_agg_090@ndvi_no_cloud|2017-07-24 00:00:00|2017-07-25 00:00:00|0.112478766563808|-0.128981173038483|0.843929588794708|0.116874289857557|0.158594965395565|0.0251523630488203|140.999915131177|117907.666710777|11052744|12101010|1048266
ndvi_agg_091@ndvi_no_cloud|2017-07-29 00:00:00|2017-07-30 00:00:00|0.731377792894857|-0.124425977468491|0.996672213077545|0.731382847059546|0.263322707049742|0.0693388480480041|36.0036508638699|766678.473446721|11052744|12101010|1048266
ndvi_agg_092@ndvi_no_cloud|2017-07-31 00:00:00|2017-08-01 00:00:00|0.667249401569103|0.18101441860199|0.926430523395538|0.667249401569103|0.104611032548391|0.0109434681308406|15.6779507486088|699454.861185238|11052744|12101010|1048266
ndvi_agg_094@ndvi_no_cloud|2017-08-08 00:00:00|2017-08-09 00:00:00|0.435574610689495|-0.605330407619476|0.919881880283356|0.43585100524277|0.332216529784289|0.110367822661916|76.270866490222|456598.054849035|11052744|12101010|1048266
ndvi_agg_096@ndvi_no_cloud|2017-08-28 00:00:00|2017-08-29 00:00:00|0.327129149575457|-0.0447068512439728|0.879978179931641|0.32716983308684|0.176786121680832|0.0312533328189501|54.0416902346558|342918.365108866|11052744|12101010|1048266
ndvi_agg_098@ndvi_no_cloud|2017-09-02 00:00:00|2017-09-03 00:00:00|0.501150318880562|-0.404624283313751|0.998670220375061|0.503874705374607|0.29707639621384|0.0882543851874026|59.2788999670659|525338.840171651|11052744|12101010|1048266
ndvi_agg_099@ndvi_no_cloud|2017-09-09 00:00:00|2017-09-10 00:00:00|0.780156095351969|-0.14371258020401|0.916004061698914|0.780159976320994|0.0702418258714441|0.00493391410175427|9.0035604784648|817811.109450227|11052744|12101010|1048266
ndvi_agg_101@ndvi_no_cloud|2017-09-19 00:00:00|2017-09-20 00:00:00|0.716513745618444|-0.143486469984055|0.939759016036987|0.716540605056055|0.186731547908201|0.0348686709841928|26.0611257006699|751096.998064464|11052744|12101010|1048266
ndvi_agg_102@ndvi_no_cloud|2017-09-27 00:00:00|2017-09-28 00:00:00|0.80657646259552|-0.126829266548157|0.939895451068878|0.806576823598655|0.056043060019076|0.00314082457630176|6.94826375651137|845506.682139155|11052744|12101010|1048266
ndvi_agg_103@ndvi_no_cloud|2017-09-29 00:00:00|2017-09-30 00:00:00|0.780656647610549|-0.145741879940033|0.915682971477509|0.780660766473175|0.0889984281096964|0.00792072020599679|11.4004573434563|818335.82136412|11052744|12101010|1048266
ndvi_agg_104@ndvi_no_cloud|2017-10-02 00:00:00|2017-10-03 00:00:00|0.759741818740432|-0.171937897801399|0.998874485492706|0.759742202722832|0.0980040162523164|0.00960478720158429|12.8996474637655|796411.517363758|11052744|12101010|1048266
ndvi_agg_105@ndvi_no_cloud|2017-10-19 00:00:00|2017-10-20 00:00:00|0.188615628694619|-0.504887700080872|0.54712039232254|0.190237920971398|0.0671440359170579|0.00450832155923116|35.5983416547992|197718.973397936|11052746|12101010|1048264
ndvi_agg_106@ndvi_no_cloud|2017-11-08 00:00:00|2017-11-09 00:00:00|0.623409906091332|-0.153061226010323|0.914742469787598|0.623412258220124|0.102545118971937|0.0105155014249686|16.4490679358748|653499.408618736|11052744|12101010|1048266
ndvi_agg_107@ndvi_no_cloud|2017-12-13 00:00:00|2017-12-14 00:00:00|0.438864176234072|-0.315634220838547|0.857740581035614|0.438942157249056|0.149677408833403|0.0224033267150815|34.105633801737|460046.394564186|11052744|12101010|1048266
ndvi_agg_109@ndvi_no_cloud|2018-01-02 00:00:00|2018-01-03 00:00:00|-0.031844230741242|-0.209369018673897|0.189249977469444|0.0335867811994437|0.02838482003775|0.000805698008575455|-89.1364601280455|-33381.2243821988|11052744|12101010|1048266
ndvi_agg_110@ndvi_no_cloud|2018-01-05 00:00:00|2018-01-06 00:00:00|0.0586323273451472|-0.237601518630981|0.998433828353882|0.0600196873040789|0.0422491798628898|0.00178499319908681|72.0578250530365|61462.2752567881|11052744|12101010|1048266
ndvi_agg_111@ndvi_no_cloud|2018-01-07 00:00:00|2018-01-08 00:00:00|0.0173152567511808|-0.246645703911781|0.275944352149963|0.0294576583300243|0.0332485919984068|0.00110546886987652|192.019052770554|18150.9949335333|11052744|12101010|1048266
ndvi_agg_112@ndvi_no_cloud|2018-01-10 00:00:00|2018-01-11 00:00:00|0.224699009244315|-0.0597978308796883|0.997245192527771|0.224708153873918|0.128644566448328|0.0165494244766783|57.251950901329|235544.331624501|11052744|12101010|1048266
ndvi_agg_114@ndvi_no_cloud|2018-01-20 00:00:00|2018-01-21 00:00:00|0.170084235398189|-0.19055649638176|0.997130572795868|0.171310493696134|0.160719364950376|0.025830714270052|94.493980923106|178293.521103918|11052744|12101010|1048266
ndvi_agg_115@ndvi_no_cloud|2018-01-22 00:00:00|2018-01-23 00:00:00|0.0345379820235507|-0.0712119340896606|0.21480804681778|0.0348036269002798|0.0181183001795148|0.000328272801395007|52.4590584567458|36204.9922638994|11052744|12101010|1048266
ndvi_agg_117@ndvi_no_cloud|2018-02-19 00:00:00|2018-02-20 00:00:00|0.0428310143603846|-0.0505372919142246|0.243735760450363|0.0430402618194116|0.0233280031853546|0.000544195732615913|54.465212962435|44898.2960995029|11052744|12101010|1048266
ndvi_agg_118@ndvi_no_cloud|2018-02-21 00:00:00|2018-02-22 00:00:00|0.311684808238505|-0.128473743796349|0.998086094856262|0.31169655795321|0.123914395385376|0.0153547773837233|39.7563153897945|326728.587192944|11052744|12101010|1048266
ndvi_agg_119@ndvi_no_cloud|2018-02-24 00:00:00|2018-02-25 00:00:00|0.376277246681337|-0.132675781846046|0.99404764175415|0.376329340838725|0.158073301181033|0.0249871685462695|42.009795323846|394438.267992412|11052745|12101010|1048265
ndvi_agg_120@ndvi_no_cloud|2018-02-26 00:00:00|2018-02-27 00:00:00|0.130643637557471|-0.0643367767333984|0.789321780204773|0.13064719894502|0.122957635088483|0.0151185800265525|94.1168183826732|136949.28336782|11052744|12101010|1048266
ndvi_agg_121@ndvi_no_cloud|2018-03-03 00:00:00|2018-03-04 00:00:00|0.192203531091427|-0.0257830079644918|0.996638655662537|0.192204277241575|0.12550253876694|0.0157508872369472|65.2966873471438|201480.426723086|11052744|12101010|1048266
ndvi_agg_122@ndvi_no_cloud|2018-03-26 00:00:00|2018-03-27 00:00:00|0.455050507331421|-0.0702822357416153|0.770588219165802|0.455068168723198|0.0954833428803747|0.0091170687676112|20.9830208607663|477013.975118279|11052744|12101010|1048266
ndvi_agg_123@ndvi_no_cloud|2018-04-05 00:00:00|2018-04-06 00:00:00|0.449846179995861|-0.0511811040341854|0.82863849401474|0.449846709246883|0.123091659381657|0.01515155660933|27.3630553854631|471558.455719542|11052744|12101010|1048266
ndvi_agg_124@ndvi_no_cloud|2018-04-07 00:00:00|2018-04-08 00:00:00|0.557119342071089|-0.281690150499344|0.895299136638641|0.557122004572256|0.123681812793524|0.0152971908158923|22.2002367273297|584009.264235493|11052744|12101010|1048266
ndvi_agg_125@ndvi_no_cloud|2018-04-10 00:00:00|2018-04-11 00:00:00|0.512683630234918|-0.0373952277004719|0.818594098091125|0.512683702686503|0.105294671288439|0.0110869678017405|20.537942910366|537428.818331836|11052744|12101010|1048266
ndvi_agg_126@ndvi_no_cloud|2018-04-12 00:00:00|2018-04-13 00:00:00|0.420133129575649|0.0481530353426933|0.656398117542267|0.420133129575649|0.0717546965514893|0.00514873647719631|17.0790379287547|440411.275207747|11052744|12101010|1048266
ndvi_agg_127@ndvi_no_cloud|2018-04-20 00:00:00|2018-04-21 00:00:00|0.637359528617472|0.01011205278337|0.901093900203705|0.637359528617472|0.0970388099912077|0.00941653064450972|15.2251289318133|668122.323625723|11052744|12101010|1048266
ndvi_agg_128@ndvi_no_cloud|2018-04-22 00:00:00|2018-04-23 00:00:00|0.684450274692636|-0.217391297221184|0.949748754501343|0.68445068945625|0.0985429591214241|0.00971071479240666|14.3973876211353|717485.951650951|11052744|12101010|1048266
ndvi_agg_130@ndvi_no_cloud|2018-05-05 00:00:00|2018-05-06 00:00:00|0.772839977636571|0.144281223416328|0.9193434715271|0.772839977636571|0.077652128521625|0.00602985306393897|10.0476335035221|810141.871997178|11052744|12101010|1048266
ndvi_agg_131@ndvi_no_cloud|2018-05-07 00:00:00|2018-05-08 00:00:00|0.795037366214428|0.0621152780950069|0.919678688049316|0.795037366214428|0.0766753092810946|0.00587910305335152|9.64423969733451|833410.639732134|11052744|12101010|1048266
ndvi_agg_132@ndvi_no_cloud|2018-05-10 00:00:00|2018-05-11 00:00:00|0.822531683860608|-0.10971786826849|0.929638981819153|0.822531893192721|0.0728728780626778|0.0053104563571379|8.85958310087752|862231.998113824|11052744|12101010|1048266
ndvi_agg_133@ndvi_no_cloud|2018-05-12 00:00:00|2018-05-13 00:00:00|0.842613911694156|-0.0191082805395126|0.936781585216522|0.842613948151087|0.067945150474755|0.00461654347303709|8.06361603241806|883283.514755987|11052744|12101010|1048266
ndvi_agg_134@ndvi_no_cloud|2018-05-15 00:00:00|2018-05-16 00:00:00|0.797360367629132|-0.220614194869995|0.960784316062927|0.797364477623673|0.17736510488271|0.0314583804300546|22.2440331979487|835845.763133119|11052744|12101010|1048266
ndvi_agg_135@ndvi_no_cloud|2018-05-20 00:00:00|2018-05-21 00:00:00|0.848888745217962|-0.0985915511846542|0.948616623878479|0.848888933322034|0.0645018800444003|0.00416049252926221|7.59839029646208|889861.209394652|11052744|12101010|1048266
ndvi_agg_136@ndvi_no_cloud|2018-05-22 00:00:00|2018-05-23 00:00:00|0.291561303257181|-0.185696676373482|0.920154333114624|0.291635809734078|0.222924506741465|0.0496953357059254|76.4588799168684|305633.801120193|11052744|12101010|1048266
