cat,log_ID,Log_after,Log_before,App_area_h,nbr_agg_2015_12_22_average,nbr_agg_2016_01_01_average,nbr_agg_2016_02_10_average,nbr_agg_2016_02_17_average,nbr_agg_2016_03_08_average,nbr_agg_2016_03_11_average,nbr_agg_2016_03_18_average,nbr_agg_2016_03_21_average,nbr_agg_2016_04_07_average,nbr_agg_2016_04_10_average,nbr_agg_2016_04_17_average,nbr_agg_2016_04_19_average,nbr_agg_2016_04_20_average,nbr_agg_2016_04_23_average,nbr_agg_2016_04_27_average,nbr_agg_2016_04_30_average,nbr_agg_2016_05_07_average,nbr_agg_2016_05_10_average,nbr_agg_2016_05_19_average,nbr_agg_2016_05_20_average,nbr_agg_2016_05_22_average,nbr_agg_2016_05_27_average,nbr_agg_2016_05_30_average,nbr_agg_2016_06_16_average,nbr_agg_2016_06_19_average,nbr_agg_2016_06_26_average,nbr_agg_2016_06_29_average,nbr_agg_2016_07_06_average,nbr_agg_2016_07_07_average,nbr_agg_2016_07_16_average,nbr_agg_2016_07_19_average,nbr_agg_2016_07_21_average,nbr_agg_2016_07_26_average,nbr_agg_2016_07_29_average,nbr_agg_2016_08_05_average,nbr_agg_2016_08_08_average,nbr_agg_2016_08_18_average,nbr_agg_2016_08_20_average,nbr_agg_2016_08_28_average,nbr_agg_2016_08_30_average,nbr_agg_2016_09_04_average,nbr_agg_2016_09_07_average,nbr_agg_2016_09_14_average,nbr_agg_2016_09_24_average,nbr_agg_2016_10_01_average,nbr_agg_2016_10_17_average,nbr_agg_2016_10_24_average,nbr_agg_2016_11_03_average,nbr_agg_2016_12_03_average,nbr_agg_2016_12_05_average,nbr_agg_2016_12_06_average,nbr_agg_2016_12_13_average,nbr_agg_2017_01_05_average,nbr_agg_2017_03_23_average,nbr_agg_2017_04_02_average,nbr_agg_2017_04_05_average,nbr_agg_2017_05_05_average,nbr_agg_2017_05_12_average,nbr_agg_2017_05_15_average,nbr_agg_2017_05_22_average,nbr_agg_2017_05_25_average,nbr_agg_2017_05_30_average,nbr_agg_2017_06_06_average,nbr_agg_2017_06_09_average,nbr_agg_2017_06_14_average,nbr_agg_2017_06_19_average,nbr_agg_2017_06_29_average,nbr_agg_2017_07_01_average,nbr_agg_2017_07_09_average,nbr_agg_2017_07_11_average,nbr_agg_2017_07_14_average,nbr_agg_2017_07_19_average,nbr_agg_2017_07_24_average,nbr_agg_2017_07_29_average,nbr_agg_2017_07_31_average,nbr_agg_2017_08_08_average,nbr_agg_2017_08_28_average,nbr_agg_2017_09_02_average,nbr_agg_2017_09_09_average,nbr_agg_2017_09_19_average,nbr_agg_2017_09_27_average,nbr_agg_2017_09_29_average,nbr_agg_2017_10_02_average,nbr_agg_2017_10_19_average,nbr_agg_2017_11_08_average,nbr_agg_2017_12_13_average,nbr_agg_2018_01_02_average,nbr_agg_2018_01_05_average,nbr_agg_2018_01_07_average,nbr_agg_2018_01_10_average,nbr_agg_2018_01_20_average,nbr_agg_2018_01_22_average,nbr_agg_2018_02_19_average,nbr_agg_2018_02_21_average,nbr_agg_2018_02_24_average,nbr_agg_2018_02_26_average,nbr_agg_2018_03_03_average,nbr_agg_2018_03_26_average,nbr_agg_2018_04_05_average,nbr_agg_2018_04_07_average,nbr_agg_2018_04_10_average,nbr_agg_2018_04_12_average,nbr_agg_2018_04_20_average,nbr_agg_2018_04_22_average,nbr_agg_2018_04_30_average,nbr_agg_2018_05_05_average,nbr_agg_2018_05_07_average,nbr_agg_2018_05_10_average,nbr_agg_2018_05_12_average,nbr_agg_2018_05_15_average,nbr_agg_2018_05_20_average,nbr_agg_2018_05_22_average,nbr_agg_2018_05_25_average,nbr_agg_2018_05_27_average,nbr_agg_2018_05_30_average,nbr_agg_2018_06_01_average,nbr_agg_2018_06_04_average,nbr_agg_2018_06_09_average,nbr_agg_2018_06_14_average,nbr_agg_2018_06_16_average,nbr_agg_2018_06_19_average,nbr_agg_2018_06_29_average,nbr_agg_2018_07_04_average,nbr_agg_2018_07_06_average,nbr_agg_2018_07_09_average,nbr_agg_2018_07_19_average,nbr_agg_2018_07_21_average,nbr_agg_2018_07_24_average,nbr_agg_2018_08_03_average,nbr_agg_2018_08_05_average,nbr_agg_2018_08_10_average,nbr_agg_2018_08_13_average,nbr_agg_2018_08_15_average,nbr_agg_2018_08_18_average,nbr_agg_2018_08_20_average,nbr_agg_2018_08_23_average,nbr_agg_2018_08_28_average,nbr_agg_2018_08_30_average,nbr_agg_2018_09_02_average,nbr_agg_2018_09_04_average,nbr_agg_2018_09_09_average,nbr_agg_2018_09_12_average,nbr_agg_2018_09_19_average,nbr_agg_2018_09_27_average,nbr_agg_2018_09_29_average,nbr_agg_2018_10_02_average,nbr_agg_2018_10_04_average,nbr_agg_2018_10_07_average,nbr_agg_2018_10_09_average,nbr_agg_2018_10_12_average,nbr_agg_2018_10_14_average,nbr_agg_2018_10_17_average,nbr_agg_2018_10_19_average,nbr_agg_2018_10_22_average,nbr_agg_2018_11_06_average,nbr_agg_2018_11_08_average,nbr_agg_2018_12_01_average,nbr_agg_2019_01_02_average,nbr_agg_2019_01_05_average,nbr_agg_2019_01_07_average,nbr_agg_2019_01_15_average,nbr_agg_2019_01_25_average,nbr_agg_2019_01_27_average,nbr_agg_2019_02_14_average,nbr_agg_2019_02_19_average,nbr_agg_2019_02_26_average,nbr_agg_2019_03_06_average,nbr_agg_2019_03_08_average,nbr_agg_2019_03_11_average,nbr_agg_2019_03_23_average,nbr_agg_2019_04_02_average,nbr_agg_2019_04_05_average,nbr_agg_2019_04_10_average
1,104,31.08.2017,10.01.2018,2.38454416388,0.508677664291341,0.0932761551578863,0.418977840147158,0.612749912295953,0.472737982142096,0.392843205603158,0.0976198731513749,0.0764424170459672,0.0311619447200172,0.306246005640546,-0.00478734654523549,0.615744788528607,0.440280550154129,0.402666471285495,0.370847797507561,0.2733534477091,0.511943607297396,0.275719594371482,0.264810794577016,0.182886781098141,0.0699068024940912,0.503750805399282,0.861277517773786,0.131321104410368,0.566280921789075,0.53430978942611,0.57768943096382,0.129202709676721,0.557220642207616,0.250036232134048,0.655061107728776,0.610273531287727,0.181987715495547,0.261545833678769,0.565514802808805,0.537401174015447,0.0794707450345861,0.0705294836096574,0.615391814646016,0.266065610966125,0.287225918593327,0.61668720784161,0.589451193049372,0.387217101929889,0.615417388359575,0.623284713303049,0.269064389056119,0.222530197965733,0.216760653319458,0.578670805374189,0.0533097928089167,0.659233706941207,0.141238425299525,0.184347770549357,0.473678899432222,0.499124063986043,0.225346099042023,0.490710277979573,0.526563981920481,0.154054209170863,0.543267267818252,0.422249365101258,0.313846901804209,0.226489151082933,0.175874203971277,0.605982369929552,0.59237644833823,0.297165354717678,0.437252949085087,0.555429216350118,0.326515854212145,0.0761390719407549,0.187980772896359,0.609724546223879,0.400540997460484,0.111790573177859,0.17918920746694,0.600998871090512,0.465365968644619,0.354440049927992,0.549492976131539,0.54291360968103,0.576267185931404,0.309763309421639,0.529387659245792,0.33081722160811,0.0999240822003533,0.426768478006124,0.386826468259096,0.278776891840001,0.617848628262679,0.138174547037731,0.311845419680079,0.249278781066338,0.664863933126132,0.618407445028424,0.563815138861537,0.126912001457337,0.312884138167525,0.285198237533526,0.284570528873398,0.24573550785232,0.318612126943966,0.293312715785578,,0.371052499922613,0.358399900297324,0.374124799420436,0.359909728107353,0.407414576162895,0.437970044525961,0.259724280610681,0.410775564797223,0.38982634935528,0.425052441097796,0.387449712182085,0.419959614115457,0.434432586592933,0.470073846975962,0.599569250643253,0.450861988216639,0.474519881854455,0.49877988435328,0.327236308561017,,0.512957009921471,0.496303603984416,0.420113830765088,0.2640797878926,0.50755210109055,0.533681029329697,0.276660669222474,0.411987795184056,0.657352191706499,0.487574034184217,0.502771084631483,0.300112504636248,0.72541341483593,0.483340106407801,0.493402987842758,0.0847079536198483,0.412378576770425,0.492195279027025,0.121107221796653,0.273442050659408,0.390940449107438,0.382868254499044,0.231415705538044,0.466735319669048,0.530670752252142,0.52157346966366,0.525043888327976,0.469908745214343,0.51296447571367,0.0324131886953789,0.495271992776543,0.184296375668297,0.158034585171602,0.479512945438425,0.352366523444653,0.517291349793474,0.565351724872986,0.101650820979072,0.040211971772078,0.560415288216124,0.244182775755568,0.398831548339998,0.286955786100589,0.578014951075117,0.289069762911337,0.25982901238749,0.270301955596369,0.0999208321848225
2,105,31.08.2017,10.01.2018,1.50813526656,0.445743599680706,0.0986034082674238,0.422706152917616,0.463750269863139,0.47733270117896,0.343128094708197,0.0778097205734183,0.070670651782828,0.0556844920648908,0.226521463291621,0.191843395109022,0.548885635090875,0.153362914887019,0.457351092669176,0.316503961034648,0.364122047492508,0.0736971419961537,0.419733185855103,0.677234484136921,0.24919061744848,0.226055091390497,0.516544441835946,0.465679516232061,0.240703112450814,0.552312358917084,0.503832280412519,0.556651198194959,0.584386106084496,0.465085977604772,0.348576150193415,0.381378548895258,0.537256841321145,0.348047026262532,0.248510921692677,0.464676608165606,0.516495222375483,0.415240600706021,0.226333158168701,0.506730949909413,0.67704748689395,0.439743716204719,0.48836595245899,0.444390260219122,0.316960955245665,0.54626400674191,0.358817715069343,0.347761025366192,0.610680131241473,0.205759014548927,0.527694546689094,0.122607209262085,0.188660580375842,0.116642231571263,0.10202953874551,0.167387364624903,0.337030510450232,0.139194506252634,0.45936665966593,0.532627456147095,0.329907101803812,0.552008144814393,0.451037905339537,0.325576243729427,0.232325158242522,0.629513226706406,0.209129817526916,0.581863849327482,0.511772412678291,0.670437625769911,0.512943470272525,0.230850777235524,0.573763276996284,0.211165582311564,0.560212773495707,0.444255676762811,0.600411373993446,0.28146811086556,0.660829484462738,0.513307118210299,0.640618565781363,0.497351967055222,0.511390245166318,0.535118949824366,0.386105659706839,0.223933312656551,0.197489669321683,0.111660559629572,0.19142678945229,0.197538646130726,0.252199836846056,0.562987110738097,0.189471936431424,0.383673071861267,0.160383373498917,0.567101883477178,0.504286695143272,0.539068028844636,-0.00325093787677329,0.0946784878213858,0.0351979515820356,0.0994200167920569,0.105644800796591,0.38382404991265,0.416538149118423,,0.560164192627216,0.597530420484214,0.615400483895992,0.616432470494303,0.638576057450525,0.629120284113391,0.195978704711487,0.645665462674766,0.610292880699552,0.639425068066038,0.60973862430145,0.630067434804193,0.638162789673641,0.123787525655894,0.524043482439271,0.612962143174533,0.608410393369609,0.540654401327002,0.441317276708011,,0.609662826718955,0.154332352352553,0.349838221895284,0.615633156792871,0.267976549678835,0.585134224645023,0.162821019517964,0.509695828988634,0.17151569772576,0.569398633364973,0.606690258815371,0.354523524128158,0.245867369246894,0.56451017486638,0.553325715763816,0.129363957407146,0.423713112699574,0.5442462676558,0.118008439782365,0.583642634852179,0.552136821993466,0.131751850664873,0.287142951940668,0.488072965679498,0.519422012156454,0.48177497551359,0.427666657957537,0.0883931291193284,0.389326605303534,0.103746646437152,0.221036299677758,0.10114940435722,0.251960323288523,0.570643291391175,0.439525637133368,0.454005409931314,0.531772173684219,0.212194975593994,0.165863109559848,0.337507876856574,0.0476846734447212,0.0929047386804275,0.0491938391893074,0.286436168284252,0.0230746488729171,0.0948863650254648,0.131456834874276,0.0733321524382737
3,105,31.08.2017,10.01.2018,1.50813526656,0.446293351100837,0.077462268332746,0.493128125456198,0.422905696556358,0.482756429459038,0.34658830932448,0.103153211568618,0.0824962872292755,-0.0222693769070302,0.268125615693625,-0.00744649653929903,0.388377692929594,0.154063855868309,0.456193884505701,0.322201330321638,0.324581312474865,0.335653128353036,0.621966231031712,0.575661546335372,0.332507716354377,0.274099375626343,0.468934695204405,0.488875246615443,0.132764078843735,0.501429330793501,0.4510767514306,0.507510526279051,0.452186969850765,0.305929519926484,0.334877131270152,0.369966284789017,0.391342513418493,0.155859180649289,0.248392412295694,0.411215528437137,0.46303107862278,0.329500703052766,0.274455679867875,0.428873190075167,0.573217811619231,0.356887888129419,0.417268366811492,0.357697059533321,0.302484214232127,0.387983911602882,0.281651074066758,0.33316375957063,0.472494572620112,0.217542570084333,0.302310454408629,0.0919230354484171,0.102312275441363,0.0842290241271257,0.0738008650951087,0.127048369497061,0.248929908499122,0.178376045078039,0.429820343852043,0.50517500564456,0.345932949334383,0.565502613782883,0.490020949393511,0.375935770571232,0.252438688650727,0.549600467085838,0.123284910805523,0.514968629926443,0.503452386707067,0.594529502093792,0.455579958856106,0.26853721216321,0.530712567269802,0.229915380477905,0.51058741286397,0.43416877835989,0.543019149452448,0.220462497323751,0.590298384428024,0.444832019507885,0.484188683331013,0.436823535710573,0.417356200516224,0.449317589402199,0.303576104342937,0.143411863246001,0.0804359453031793,0.12775522004813,0.0208441632275935,0.105182747356594,0.246327128261328,0.640814237296581,0.159119772724807,0.388841357082129,0.17498154938221,0.560339283198118,0.507268741726875,0.57644285261631,0.140434888191521,0.0523046120069921,-0.0241631044846145,0.0497356319974642,0.0720838110428303,0.334370192140341,0.382125150412321,,0.540071897208691,0.556042790412903,0.572519890964031,0.572510726749897,0.610612854361534,0.615185000002384,0.225969700142741,0.543192993849516,0.583013735711575,0.615828059613705,0.587633639574051,0.610782012343407,0.616889514029026,0.125332977622747,0.381136937066913,0.568638533353806,0.55994751304388,0.532894760370255,0.209517428651452,,0.585557974874973,0.257695205509663,0.356634512543678,0.621026188135147,0.107234359253198,0.588152095675468,0.233570255339146,0.510163016617298,0.292512554675341,0.546880774199963,0.580362394452095,0.400109864771366,0.11615396477282,0.550279885530472,0.521438676863909,0.101593625731766,0.416379246860743,0.525608859956264,0.220094682648778,0.530457392334938,0.455693371593952,0.228471310809255,0.251766769215465,0.439068522304296,0.449144311249256,0.418010503053665,0.386624000966549,0.137538962997496,0.3076405338943,0.168927662074566,0.123589777154848,0.102530144155025,0.330104153603315,0.589190699160099,0.505547404289246,0.432662770152092,0.535814851522446,0.231458241119981,0.0964590830844827,0.248504370450974,-0.0418488036375493,0.261829309165478,-0.0106672025285661,0.266112061217427,-0.0398604700458236,0.0493214507296216,0.0879304448608309,0.0471969365607947
4,105,31.08.2017,10.01.2018,1.50813526656,0.448233371034143,0.0948967941895584,0.441626615444267,0.593727372022802,0.48284101551653,0.348351697488291,0.376366748266484,0.00105224219848433,0.0511445308267697,0.266506136666548,0.183375935956613,0.632045552182942,0.0565595700381751,0.450952060829506,0.334633593512965,0.364715226689756,0.200751755618437,0.45272875195625,0.689685175436156,0.266639379160127,0.250551921193827,0.494052315473997,0.47329954295859,0.554125423064547,0.606886004244982,0.545793252189339,0.598863358845818,0.415248173033942,0.524518667909626,0.374000814411855,0.402825685546124,0.627054931772313,0.283263867318584,0.281454725892941,0.515998893261935,0.560272631491016,0.359763372517359,0.250531300941157,0.539224120898179,0.689897968731986,0.462676486076434,0.50505714197083,0.431553342364514,0.302575251369979,0.632128322021068,0.334013481385412,0.334117250960952,0.669675965030623,0.244862506215551,0.661821875625096,0.138886999788043,0.210144815376684,0.157386156903431,0.122125107251042,0.08399256256273,0.165548226046087,0.141737774476013,0.246615596774933,0.314983522470018,0.313217523614917,0.391461167715292,0.357268759239036,0.230390131737279,0.2268523807283,0.549376117972146,0.172269464462204,0.400205152620256,0.42561283074649,0.54390964729596,0.336609906063671,0.252188474401436,0.400972029935997,0.224857322673882,0.378870579653082,0.383012422418172,0.417743065979628,0.228141440490706,0.492204688291634,0.352348196427379,0.482749626699802,0.310022499115594,0.333822977885736,0.356197357705209,0.344927073052499,0.166412264512506,0.15871923136632,0.0913699356997715,0.157276868531728,0.118721355593442,0.261773711152836,0.598514044970538,0.168974671677678,0.403745255639068,0.181691940906828,0.561594154718703,0.490552647978859,0.546124543763895,0.0621940959729172,0.100962849350366,0.0464403444398359,0.0573328440350612,0.0490397976781448,0.178503743578902,0.184357308444724,,0.404318572409385,0.366578134683381,0.397626499554752,0.392282304378737,0.450800434678002,0.476029598871164,0.185551296029471,0.479060087451893,0.445232535094287,0.483029126593497,0.450325781528929,0.479803462999057,0.50960563637514,0.321418193226631,0.141831078728356,0.501419232482404,0.507937034146976,0.493481288705252,0.387424900204734,,0.513813196294076,0.201994488394893,0.345286497763828,0.53090298254933,0.230405053469987,0.485180602664441,0.202569079346361,0.453666076723453,0.245012894932148,0.43875660463772,0.47135740808681,0.29609469014459,0.0303547116757816,0.443683451519603,0.424883504488827,0.109743126165287,0.36816181440269,0.394196792513923,0.247286526304958,0.494690385539975,0.416178116228728,0.296971853525765,0.301584749227077,0.364435682386424,0.361872628067447,0.35541643888022,0.342832613439687,0.126803381203682,0.263539155434191,0.108236434531555,0.165698765727601,0.105661539641102,0.388412752905778,0.576500483318768,0.439333701819445,0.471939174211131,0.537178510058243,0.162649746291933,0.0621830994176753,0.354646434694265,0.0427461830915603,0.180785953042518,0.0337054959005899,0.479845253767165,0.0259136217929612,0.0561376380053168,0.0731217369645323,0.0486546011283104
5,107,31.08.2017,10.01.2018,3.99523756126,0.476297397951792,0.117770750924488,0.366845316609811,0.319923357038304,0.462991899482366,0.374266412304863,0.0246093652052744,0.149005011673378,0.0802779680539006,0.303360822236877,0.038387601377999,0.620880643780506,0.193190997488687,0.41449264251184,0.314531415899511,0.302238839531322,0.175088393228209,0.1756496777217,0.619147020455606,0.302011620532178,0.15267794877823,0.56241311201292,0.414818062011305,0.224008027655149,0.587705765644202,0.534220315814842,0.592060127290281,0.277610079173726,0.545373377921565,0.220372474888619,0.617489615397617,0.618951121016889,0.12289491021945,0.348907081904503,0.485820066210622,0.395966124442389,0.128784942232964,0.15315894334545,0.54056071681023,0.616922020270881,0.393136783978266,0.525737245824826,0.472085192470815,0.379178800840698,0.619220192679258,0.452653901775678,0.322608084751596,0.313877077597428,0.106767464367052,0.554219126462135,0.0665574412792921,0.137971748008082,0.222557817399502,0.0644256943215926,0.131486774732669,0.32863787561655,0.192595768968264,0.394640639424324,0.461782067020734,0.20358436057965,0.55962330698967,0.654652247826258,0.383084440231323,0.319478526711464,0.635084038972855,0.621924055616061,0.584177791078885,0.303950236986081,0.569506347179413,0.504371444384257,0.341674271225929,0.149569886922836,0.242494282623132,0.545934336384137,0.41600612004598,0.022302151001107,0.168215225326518,0.549720459183057,0.464587514599164,0.507174797852834,0.469536216060321,0.492838182051977,0.527917015552521,0.405432114005089,0.140132991348704,0.0352104918410381,0.0827639535690347,0.429287438591321,0.424268336097399,0.147682084391514,0.503472913304965,0.153731984396776,0.409849626819293,0.196206593016783,0.477343920866648,0.360585378110409,0.494324301679929,0.0540698947307343,0.0466479866532609,0.00151101348067944,0.0773900321063896,0.109605774655938,0.361936913927396,0.393618262807528,,0.53959352572759,0.557820716500282,0.60190510948499,0.605338662862778,0.632713069518407,0.646967397133509,0.252508366604646,0.570097129543622,0.625163124005,0.661134682099024,0.614792307217916,0.624018305540085,0.654075779517492,0.26182745496432,0.155579078694185,0.642044985294342,0.64348328212897,0.59612226386865,0.586230183641116,,0.624296844005585,0.0956184645493825,0.370112884044647,0.167046620696783,0.128151599131525,0.548672060171763,0.36243458489577,0.448649735252062,0.604436389605204,0.555851636330287,0.591951339443525,0.319153440992037,0.127019530364002,0.548257565498352,0.552353709936142,0.113574622385204,0.48953452706337,0.519233126441638,0.714145934581757,0.487806376318137,0.524676082531611,0.0988176889717579,0.151319908599059,0.413532061378161,0.525620310505231,0.539776239792506,0.500190869967143,0.463647930820783,0.427778383592765,0.0348286143775719,0.178106998093426,0.115173154572646,0.13685270746549,0.508088625470797,0.309621424476306,0.622299848000209,0.579581890503565,0.109832316637039,0.39358545144399,0.129161827669789,0.0192254429527869,0.0735716982434193,0.0588034989583927,0.159469607037803,0.0113737105353115,0.0774640284439859,0.108683623621861,0.191078807413578
6,107,31.08.2017,10.01.2018,3.99523756126,0.424150491319482,0.100445000691208,0.334604166255191,0.363230152898494,0.428980334529319,0.382301160399542,0.409784676642793,0.105211212131111,0.0582110099142867,0.304855630842425,0.194432425641466,0.611965607227425,0.179375578202958,0.423121516645906,0.346887220450234,0.299965662210945,0.11548971389777,0.217580210719562,0.632316070771778,0.261422987219857,0.236483545244027,0.628126894097909,0.449499596147141,0.168206548411398,0.639892952299587,0.596459536480484,0.639012380250334,0.582068789423785,0.551412009246232,0.29088323478121,0.67063743087061,0.62550473731898,0.179285366736278,0.392922290933869,0.57771638034754,0.623797919159434,0.231357891012535,0.233674871286932,0.622885981481756,0.630151533000425,0.417722669302925,0.603941500894756,0.566841851965904,0.372064025952516,0.610458125881901,0.518374055624008,0.315846861870855,0.105150766206122,0.156379359463851,0.56507978702251,0.179145480195681,0.256173236295581,0.0826569050550461,0.0894874321917693,0.14132174042364,0.24072394768397,0.236107277373473,0.384956387182077,0.463923960924149,0.179742204646269,0.577866747975349,0.64316547413667,0.385281451046467,0.39254039277633,0.645562415321668,0.63033252209425,0.614195168018341,0.555544110635916,0.59937410056591,0.53544790049394,0.39576963086923,0.203359726816416,0.244722591092189,0.575681897501151,0.416038155555725,0.147244072519243,0.118572578455011,0.501474417746067,0.537597251435121,0.560491926968098,0.530381470918655,0.552171153326829,0.585312920312087,0.451638686160247,0.208026171351473,0.188130666191379,0.0803174854566654,0.473308573166529,0.417948392530282,0.20103553434213,0.548395246267319,0.127534041802088,0.352643532057603,0.194735612720251,0.430308220287164,0.18909448881944,0.459659248590469,0.182855833865081,0.0928341864297787,0.0537937884218991,0.129543449729681,0.143140235294898,0.383086820443471,0.408733775218328,,0.558337281147639,0.584857530891895,0.626277188460032,0.613457630077998,0.647727678219477,0.646698827544848,0.23392153903842,0.64421771466732,0.629724716146787,0.663057530919711,0.615152791142464,0.631034061312675,0.663573096195857,0.343584284186363,0.145138657341401,0.658148700992266,0.646047030886014,0.605972732106845,0.603550275166829,,0.58870334426562,0.157704095045725,0.351995887855689,0.347027959922949,0.304840465386709,0.568125111361345,0.422989117602507,0.390482539931933,0.57762843867143,0.578326540688674,0.610836679736773,0.312367315093676,0.0583250348766645,0.549188246329625,0.569049991667271,0.00158064306985276,0.49084298312664,0.526451028883457,0.689438705643018,0.568835102021694,0.511827014386654,0.249581834922234,0.159325830638409,0.406088523566723,0.539589412510395,0.557325651248296,0.494533638159434,0.447867179910342,0.462970388432344,-0.0443230200714121,0.241625575969617,0.161341633026799,0.177509356290102,0.50472362836202,0.368764914572239,0.618206436435382,0.57897978524367,0.181458925207456,0.261598635464907,0.162325579673052,0.0463898261853804,0.060060726168255,0.102127156530817,0.273219222823779,0.0578413649151723,0.10460944318523,0.134997285281618,0.189937297254801
7,107,31.08.2017,10.01.2018,3.99523756126,0.436165545762013,0.14412074818323,0.378078876675416,0.323396823910922,0.422870958253372,0.377151092276308,0.26402959647879,0.0896605686252646,0.0351660630516696,0.354918702554737,0.0657246570689557,0.617922396161298,0.179657591965617,0.408538055522709,0.365138400844095,0.302264495693289,0.109371397213158,0.1736117040929,0.648095698529099,0.262673229541146,0.189073217628643,0.595891287935862,0.417671838384722,0.177832783906083,0.64109120208166,0.600723636070888,0.651152455779372,0.662658170322151,0.571786427467997,0.211363738367823,0.696942316906972,0.635848899192587,0.178759081805526,0.36822590720456,0.583817354219425,0.619807303076764,0.054434541650718,0.190373786483473,0.604829109224872,0.648072126013702,0.375816290900695,0.598909657652041,0.557138686055143,0.380917516649476,0.619777333358903,0.389932145675023,0.299496132007811,0.0692106101425939,0.189086265034146,0.575466886193066,0.163532177607218,0.16048048891955,0.0933236736390326,0.031391906655497,0.104310086203946,0.213481496605608,0.255140003230837,0.368129809697469,0.469909740818871,0.145339790317747,0.564806752734714,0.588884499337938,0.363280240032408,0.435581727160348,0.635479198561774,0.644942382971446,0.618906550937229,0.357785989840825,0.640272306071387,0.592680017153422,0.408929377794266,0.0596660993889802,0.208068791362974,0.63581485218472,0.428985757960214,0.174084468848175,0.148411044643985,0.629283693101671,0.526218367947472,0.564556525813209,0.554189758168326,0.554088950157166,0.576300064722697,0.382441537247764,0.259806028670735,0.222634461190965,0.0905393850472238,0.49713710281584,0.401800907320446,0.235901796155506,0.616697510083516,0.177411018974251,0.380818234549628,0.201704485548867,0.544623838530646,0.107455884416898,0.509799122810364,0.166762999362416,0.117494605481625,0.114709075540304,0.134184386167261,0.118311759498384,0.340397881137,0.348179350296656,,0.570160627365112,0.575573696030511,0.614069839318593,0.603825112183889,0.66059817870458,0.655733307202657,0.339103808005651,0.663542052110036,0.631164961391025,0.663960364129808,0.627211550871531,0.657751381397247,0.677473141087426,0.274853148394161,0.145468999114301,0.674633145332336,0.674647914038764,0.662596682707469,0.637935333781772,,0.628753589259254,0.203480627801683,0.364230155944824,0.578494065337711,0.602697994973924,0.588606496651967,0.444713516367806,0.195991325709555,0.620217495494419,0.590795311662886,0.628499593999651,0.329753888977898,0.132400148444706,0.583699888653225,0.591695394780901,0.124390783409278,0.511253519190682,0.570387760798136,0.665061745378706,0.613685852951474,0.617748055193159,0.0309100868697796,0.21010455985864,0.469304889440536,0.51474204659462,0.49820046292411,0.436818334791395,0.379972239335378,0.380020535654492,0.13519817052616,0.214958301848835,0.106253460877472,0.282893190781275,0.521671368016137,0.37091361814075,0.595339900917477,0.578663859102461,0.171223903695742,0.0265521941085656,0.214544167121251,0.0667067810168697,0.191597572631306,0.144104545315107,0.295962813827727,0.122585818999343,0.126559501306878,0.128861083338658,0.169674913916323
