id|start|end|mean|min|max|mean_of_abs|stddev|variance|coeff_var|sum|null_cells|cells|non_null_cells
db_s1a_iw_grd_vv_20150620t043540_20150620t043605_006452_0088ab_001@scaled|2015-06-20 04:35:40|2015-06-20 04:35:41|-8.70911514678801|-24.7085783311626|6.01154644361587|8.7091912585513|2.15279351975304|4.63451993869067|-24.7188547110553|-9123886.75565379|11046385|12094010|1047625
db_s1a_iw_grd_vv_20150702t043515_20150702t043540_006627_008d77_001@scaled|2015-07-02 04:35:15|2015-07-02 04:35:16|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20150702t043540_20150702t043605_006627_008d77_001@scaled|2015-07-02 04:35:40|2015-07-02 04:35:41|-8.91168626515032|-23.7083316585242|4.5422582977995|8.91175756435371|2.16344749776291|4.68050507557662|-24.2765222360128|-9336114.23521436|11046384|12094010|1047626
db_s1a_iw_grd_vv_20150710t161846_20150710t161911_006751_0090d1_001@scaled|2015-07-10 16:18:46|2015-07-10 16:18:47|-10.0593186908345|-84.3535055908642|-0.290949040556946|10.0593186908345|2.97660635734908|8.86018540661099|-29.5905363855428|-3185564.92437608|11777332|12094010|316678
db_s1a_iw_grd_vv_20150714t043515_20150714t043540_006802_009268_001@scaled|2015-07-14 04:35:15|2015-07-14 04:35:16|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20150714t043540_20150714t043605_006802_009268_001@scaled|2015-07-14 04:35:40|2015-07-14 04:35:41|-8.81598943996849|-24.1731249127346|4.62142612196536|8.81606266462022|2.18008951012056|4.75279027213771|-24.7288126303422|-9235859.75303643|11046384|12094010|1047626
db_s1a_iw_grd_vv_20150726t043516_20150726t043541_006977_009761_001@scaled|2015-07-26 04:35:16|2015-07-26 04:35:17|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20150812t044346_20150812t044411_007225_009e22_001@scaled|2015-08-12 04:43:46|2015-08-12 04:43:47|-8.73091625663897|-31.4803569198607|22.7898014380822|8.73326066860362|2.14062397613057|4.58227100718506|-24.5177472009635|-9146656.29603135|11046393|12094010|1047617
db_s1a_iw_grd_vv_20150819t043518_20150819t043543_007327_00a0f8_001@scaled|2015-08-19 04:35:18|2015-08-19 04:35:19|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20150827t161844_20150827t161909_007451_00a445_001@scaled|2015-08-27 16:18:44|2015-08-27 16:18:45|-9.9931915725865|-83.7078585502698|1.4158398290127|9.9933746483189|2.95316879492604|8.72120593132493|-29.5518080832877|-488727.027048915|12045104|12094010|48906
