cat,log_ID,Log_after,Log_before,App_area_h,db_like_pol_2014_10_04_04_43_42_average,db_like_pol_2014_10_31_16_18_59_average,db_like_pol_2014_11_04_04_35_13_average,db_like_pol_2014_11_04_04_35_38_average,db_like_pol_2014_11_07_16_10_38_average,db_like_pol_2014_11_24_16_18_58_average,db_like_pol_2014_12_01_16_10_38_average,db_like_pol_2014_12_03_04_43_22_average,db_like_pol_2014_12_13_16_10_37_average,db_like_pol_2014_12_15_04_43_46_average,db_like_pol_2014_12_25_16_10_37_average,db_like_pol_2014_12_27_04_43_46_average,db_like_pol_2015_01_06_16_10_36_average,db_like_pol_2015_01_08_04_43_45_average,db_like_pol_2015_01_18_16_10_36_average,db_like_pol_2015_01_20_04_43_20_average,db_like_pol_2015_02_01_04_43_20_average,db_like_pol_2015_02_04_16_18_56_average,db_like_pol_2015_02_08_04_35_35_average,db_like_pol_2015_02_25_04_43_19_average,db_like_pol_2015_02_25_04_43_44_average,db_like_pol_2015_02_28_16_18_56_average,db_like_pol_2015_03_04_04_35_10_average,db_like_pol_2015_03_07_16_10_36_average,db_like_pol_2015_03_12_16_18_56_average,db_like_pol_2015_03_16_04_35_10_average,db_like_pol_2015_03_19_16_10_30_average,db_like_pol_2015_03_21_04_43_45_average,db_like_pol_2015_03_24_16_18_57_average,db_like_pol_2015_03_28_04_35_36_average,db_like_pol_2015_03_31_16_10_31_average,db_like_pol_2015_04_02_04_43_45_average,db_like_pol_2015_04_09_04_35_11_average,db_like_pol_2015_04_12_16_10_31_average,db_like_pol_2015_04_14_04_43_21_average,db_like_pol_2015_04_21_04_35_11_average,db_like_pol_2015_04_21_04_35_36_average,db_like_pol_2015_04_26_04_43_46_average,db_like_pol_2015_05_03_04_35_12_average,db_like_pol_2015_05_03_04_35_37_average,db_like_pol_2015_05_06_16_10_44_average,db_like_pol_2015_05_08_04_43_22_average,db_like_pol_2015_05_18_16_10_33_average,db_like_pol_2015_05_20_04_43_23_average,db_like_pol_2015_06_01_04_43_43_average,db_like_pol_2015_06_08_04_35_40_average,db_like_pol_2015_06_20_04_35_40_average,db_like_pol_2015_07_02_04_35_15_average,db_like_pol_2015_07_02_04_35_40_average,db_like_pol_2015_07_10_16_18_46_average,db_like_pol_2015_07_14_04_35_15_average,db_like_pol_2015_07_14_04_35_40_average,db_like_pol_2015_07_26_04_35_16_average,db_like_pol_2015_08_12_04_43_46_average,db_like_pol_2015_08_19_04_35_18_average,db_like_pol_2015_08_27_16_18_44_average,db_like_pol_2015_08_27_16_19_09_average,db_like_pol_2015_09_08_16_18_45_average,db_like_pol_2015_09_12_04_35_19_average,db_like_pol_2015_09_20_16_19_10_average,db_like_pol_2015_09_24_04_35_19_average,db_like_pol_2015_09_24_04_35_44_average,db_like_pol_2015_09_29_04_43_48_average,db_like_pol_2015_10_23_04_43_48_average,db_like_pol_2015_10_26_16_18_45_average,db_like_pol_2015_11_04_04_43_48_average,db_like_pol_2015_11_11_04_35_38_average,db_like_pol_2015_11_23_04_35_38_average,db_like_pol_2015_11_26_16_10_44_average,db_like_pol_2015_11_28_04_43_53_average,db_like_pol_2015_12_05_04_35_38_average,db_like_pol_2015_12_08_16_10_44_average,db_like_pol_2015_12_22_04_43_52_average,db_like_pol_2016_01_03_04_43_52_average,db_like_pol_2016_01_06_16_19_03_average,db_like_pol_2016_01_13_16_10_42_average,db_like_pol_2016_01_15_04_43_26_average,db_like_pol_2016_01_15_04_43_51_average,db_like_pol_2016_01_18_16_19_03_average,db_like_pol_2016_01_22_04_35_36_average,db_like_pol_2016_01_27_04_43_26_average,db_like_pol_2016_01_27_04_43_51_average,db_like_pol_2016_01_30_16_19_02_average,db_like_pol_2016_02_03_04_35_36_average,db_like_pol_2016_02_06_16_10_42_average,db_like_pol_2016_02_11_16_18_52_average,db_like_pol_2016_02_15_04_35_36_average,db_like_pol_2016_02_18_16_10_42_average,db_like_pol_2016_02_20_04_43_26_average,db_like_pol_2016_02_20_04_43_51_average,db_like_pol_2016_02_23_16_19_02_average,db_like_pol_2016_02_27_04_35_36_average,db_like_pol_2016_03_01_16_10_42_average,db_like_pol_2016_03_03_04_43_26_average,db_like_pol_2016_03_03_04_43_51_average,db_like_pol_2016_03_06_16_19_02_average,db_like_pol_2016_04_08_04_43_27_average,db_like_pol_2016_04_08_04_43_52_average,db_like_pol_2016_04_15_04_35_37_average,db_like_pol_2016_04_18_16_10_43_average,db_like_pol_2016_04_30_16_10_44_average,db_like_pol_2016_05_02_04_43_53_average,db_like_pol_2016_05_05_16_19_04_average,db_like_pol_2016_05_12_16_10_44_average,db_like_pol_2016_05_14_04_43_29_average,db_like_pol_2016_05_14_04_43_54_average,db_like_pol_2016_05_17_16_19_08_average,db_like_pol_2016_05_26_04_43_54_average,db_like_pol_2016_06_02_04_35_42_average,db_like_pol_2016_06_05_16_10_54_average,db_like_pol_2016_06_14_04_35_43_average,db_like_pol_2016_06_29_16_10_55_average,db_like_pol_2016_07_01_04_43_51_average,db_like_pol_2016_07_04_16_19_00_average,db_like_pol_2016_07_08_04_35_44_average,db_like_pol_2016_07_11_16_10_56_average,db_like_pol_2016_07_13_04_43_51_average,db_like_pol_2016_07_16_16_19_00_average,db_like_pol_2016_07_23_16_10_57_average,db_like_pol_2016_08_01_04_35_46_average,db_like_pol_2016_08_06_04_43_53_average,db_like_pol_2016_08_16_16_10_58_average,db_like_pol_2016_08_18_04_43_54_average,db_like_pol_2016_08_25_04_35_47_average,db_like_pol_2016_09_06_04_35_47_average,db_like_pol_2016_09_11_04_43_54_average,db_like_pol_2016_09_14_16_19_03_average,db_like_pol_2016_09_18_04_35_48_average,db_like_pol_2016_09_21_16_10_59_average,db_like_pol_2016_09_23_04_43_55_average,db_like_pol_2016_09_26_16_19_04_average,db_like_pol_2016_09_29_04_43_12_average,db_like_pol_2016_09_30_04_35_48_average,db_like_pol_2016_10_02_16_18_23_average,db_like_pol_2016_10_03_16_11_00_average,db_like_pol_2016_10_05_04_43_55_average,db_like_pol_2016_10_06_04_35_03_average,db_like_pol_2016_10_15_16_11_00_average,db_like_pol_2016_10_20_16_19_04_average,db_like_pol_2016_10_24_04_35_48_average,db_like_pol_2016_10_27_16_11_00_average,db_like_pol_2016_10_30_04_35_03_average,db_like_pol_2016_11_11_04_35_09_average,db_like_pol_2016_11_13_16_19_03_average,db_like_pol_2016_11_16_04_43_00_average,db_like_pol_2016_11_17_04_35_48_average,db_like_pol_2016_11_22_04_43_55_average,db_like_pol_2016_11_29_04_35_48_average,db_like_pol_2016_12_02_16_10_59_average,db_like_pol_2016_12_04_04_43_54_average,db_like_pol_2016_12_08_16_10_12_average,db_like_pol_2016_12_14_16_10_58_average,db_like_pol_2016_12_25_16_18_21_average,db_like_pol_2016_12_26_16_10_58_average,db_like_pol_2016_12_28_04_43_54_average,db_like_pol_2017_01_03_04_43_10_average,db_like_pol_2017_01_06_16_18_20_average,db_like_pol_2017_01_10_04_35_06_average,db_like_pol_2017_01_16_04_35_45_average,db_like_pol_2017_01_22_04_35_06_average,db_like_pol_2017_02_05_16_19_00_average,db_like_pol_2017_02_08_04_42_52_average,db_like_pol_2017_02_09_04_35_44_average,db_like_pol_2017_02_11_16_18_19_average,db_like_pol_2017_02_12_16_10_56_average,db_like_pol_2017_02_14_04_43_51_average,db_like_pol_2017_02_15_04_34_41_average,db_like_pol_2017_02_15_04_35_06_average,db_like_pol_2017_02_17_16_19_00_average,db_like_pol_2017_02_18_16_10_09_average,db_like_pol_2017_02_20_04_43_17_average,db_like_pol_2017_02_21_04_35_44_average,db_like_pol_2017_02_24_16_10_56_average,db_like_pol_2017_02_26_04_43_51_average,db_like_pol_2017_02_27_04_34_40_average,db_like_pol_2017_02_27_04_35_05_average,db_like_pol_2017_03_01_16_18_59_average,db_like_pol_2017_03_02_16_10_09_average,db_like_pol_2017_03_04_04_42_52_average,db_like_pol_2017_03_04_04_43_17_average,db_like_pol_2017_03_05_04_35_44_average,db_like_pol_2017_03_07_16_18_19_average,db_like_pol_2017_03_11_04_34_41_average,db_like_pol_2017_03_13_16_19_00_average,db_like_pol_2017_03_14_16_10_09_average,db_like_pol_2017_03_16_04_42_52_average,db_like_pol_2017_03_20_16_10_56_average,db_like_pol_2017_03_22_04_43_51_average,db_like_pol_2017_03_23_04_34_41_average,db_like_pol_2017_03_26_16_10_09_average,db_like_pol_2017_03_31_16_18_19_average,db_like_pol_2017_04_01_16_10_56_average,db_like_pol_2017_04_03_04_43_52_average,db_like_pol_2017_04_04_04_34_41_average,db_like_pol_2017_04_04_04_35_06_average,db_like_pol_2017_04_07_16_10_10_average,db_like_pol_2017_04_09_04_42_53_average,db_like_pol_2017_04_09_04_43_18_average,db_like_pol_2017_04_13_16_10_57_average,db_like_pol_2017_04_16_04_35_07_average,db_like_pol_2017_04_22_04_35_46_average,db_like_pol_2017_04_28_04_34_42_average,db_like_pol_2017_04_28_04_35_07_average,db_like_pol_2017_05_04_04_35_46_average,db_like_pol_2017_05_07_16_10_58_average,db_like_pol_2017_05_12_16_19_02_average,db_like_pol_2017_05_18_16_18_22_average,db_like_pol_2017_05_19_16_10_59_average,db_like_pol_2017_05_22_04_35_02_average,db_like_pol_2017_05_25_16_10_12_average,db_like_pol_2017_05_30_16_18_19_average,db_like_pol_2017_05_31_16_10_54_average,db_like_pol_2017_06_02_04_43_37_average,db_like_pol_2017_06_03_04_34_52_average,db_like_pol_2017_06_05_16_19_04_average,db_like_pol_2017_06_18_16_10_11_average,db_like_pol_2017_06_20_04_43_05_average,db_like_pol_2017_06_23_16_18_21_average,db_like_pol_2017_06_27_04_34_53_average,db_like_pol_2017_07_03_04_35_47_average,db_like_pol_2017_07_05_16_18_21_average,db_like_pol_2017_07_06_16_10_56_average,db_like_pol_2017_07_09_04_34_54_average,db_like_pol_2017_07_11_16_19_06_average,db_like_pol_2017_07_14_04_43_06_average,db_like_pol_2017_07_26_04_43_07_average,db_like_pol_2017_07_29_16_18_23_average,db_like_pol_2017_08_04_16_19_07_average,db_like_pol_2017_08_14_04_34_56_average,db_like_pol_2017_08_17_16_10_14_average,db_like_pol_2017_08_28_16_19_08_average,db_like_pol_2017_08_31_04_43_09_average,db_like_pol_2017_09_01_04_35_50_average,db_like_pol_2017_09_04_16_10_59_average,db_like_pol_2017_09_09_16_19_09_average,db_like_pol_2017_09_15_16_18_25_average,db_like_pol_2017_09_16_16_10_59_average,db_like_pol_2017_09_22_16_10_15_average,db_like_pol_2017_10_04_16_10_16_average,db_like_pol_2017_10_07_04_35_51_average,db_like_pol_2017_10_09_16_18_26_average,db_like_pol_2017_10_10_16_11_00_average,db_like_pol_2017_10_12_04_43_43_average,db_like_pol_2017_10_15_16_19_10_average,db_like_pol_2017_10_24_04_43_43_average,db_like_pol_2017_10_25_04_34_58_average,db_like_pol_2017_10_28_16_10_16_average,db_like_pol_2017_10_30_04_43_10_average,db_like_pol_2017_11_06_04_34_58_average,db_like_pol_2017_11_11_04_43_10_average,db_like_pol_2017_11_14_16_18_26_average,db_like_pol_2017_11_15_16_11_00_average,db_like_pol_2017_11_17_04_44_08_average,db_like_pol_2017_11_20_16_19_09_average,db_like_pol_2017_11_21_16_10_15_average,db_like_pol_2017_11_26_16_18_25_average,db_like_pol_2017_11_27_16_10_59_average,db_like_pol_2017_11_29_04_44_08_average,db_like_pol_2017_12_03_16_10_15_average,db_like_pol_2017_12_05_04_42_59_average,db_like_pol_2017_12_05_04_43_24_average,db_like_pol_2017_12_12_04_34_49_average,db_like_pol_2017_12_12_04_35_14_average,db_like_pol_2017_12_15_16_10_15_average,db_like_pol_2017_12_17_04_43_01_average,db_like_pol_2017_12_24_04_35_14_average,db_like_pol_2017_12_26_16_19_08_average,db_like_pol_2017_12_29_04_43_25_average,db_like_pol_2017_12_30_04_35_49_average,db_like_pol_2018_01_01_16_18_24_average,db_like_pol_2018_01_05_04_34_48_average,db_like_pol_2018_01_05_04_35_13_average,db_like_pol_2018_01_07_16_19_07_average,db_like_pol_2018_01_08_16_10_14_average,db_like_pol_2018_01_10_04_43_00_average,db_like_pol_2018_01_11_04_35_49_average,db_like_pol_2018_01_13_16_18_24_average,db_like_pol_2018_01_14_16_10_58_average,db_like_pol_2018_01_16_04_43_41_average,db_like_pol_2018_01_19_16_19_07_average,db_like_pol_2018_01_22_04_43_24_average,db_like_pol_2018_01_23_04_35_49_average,db_like_pol_2018_01_26_16_10_57_average,db_like_pol_2018_01_29_04_35_13_average,db_like_pol_2018_01_31_16_19_07_average,db_like_pol_2018_02_01_16_10_13_average,db_like_pol_2018_02_03_04_42_59_average,db_like_pol_2018_02_07_16_10_57_average,db_like_pol_2018_02_09_04_43_40_average,db_like_pol_2018_02_13_16_10_13_average,db_like_pol_2018_02_15_04_43_24_average,db_like_pol_2018_02_19_16_10_57_average,db_like_pol_2018_02_21_04_43_40_average,db_like_pol_2018_02_22_04_35_12_average,db_like_pol_2018_02_27_04_42_59_average,db_like_pol_2018_03_05_04_44_05_average,db_like_pol_2018_03_08_16_19_06_average,db_like_pol_2018_03_11_04_43_24_average,db_like_pol_2018_03_12_04_35_48_average,db_like_pol_2018_03_14_16_18_23_average,db_like_pol_2018_03_18_04_34_47_average,db_like_pol_2018_03_20_16_19_06_average,db_like_pol_2018_03_21_16_10_13_average,db_like_pol_2018_03_26_16_18_23_average,db_like_pol_2018_03_29_04_44_06_average,db_like_pol_2018_04_02_16_10_13_average,db_like_pol_2018_04_05_04_35_36_average,db_like_pol_2018_04_10_04_43_50_average,db_like_pol_2018_04_11_04_35_10_average,db_like_pol_2018_04_13_16_19_07_average,db_like_pol_2018_04_17_04_35_36_average,db_like_pol_2018_04_20_16_10_58_average,db_like_pol_2018_04_22_04_43_51_average,db_like_pol_2018_04_23_04_35_11_average,db_like_pol_2018_04_26_16_10_14_average,db_like_pol_2018_04_28_04_43_25_average,db_like_pol_2018_04_29_04_35_37_average,db_like_pol_2018_05_10_04_43_01_average,db_like_pol_2018_05_10_04_43_26_average,db_like_pol_2018_05_11_04_35_37_average,db_like_pol_2018_05_13_16_18_25_average,db_like_pol_2018_05_14_16_10_59_average,db_like_pol_2018_05_16_04_43_52_average,db_like_pol_2018_05_22_04_43_02_average,db_like_pol_2018_05_22_04_43_27_average,db_like_pol_2018_05_28_04_43_53_average,db_like_pol_2018_05_29_04_34_56_average,db_like_pol_2018_05_31_16_19_09_average,db_like_pol_2018_06_03_04_43_11_average,db_like_pol_2018_06_04_04_35_39_average,db_like_pol_2018_06_07_16_11_00_average,db_like_pol_2018_06_09_04_44_07_average,db_like_pol_2018_06_10_04_35_11_average,db_like_pol_2018_06_12_16_19_10_average,db_like_pol_2018_06_13_16_10_17_average,db_like_pol_2018_06_15_04_43_26_average,db_like_pol_2018_06_16_04_35_53_average,db_like_pol_2018_06_19_16_11_01_average,db_like_pol_2018_06_22_04_35_12_average,db_like_pol_2018_06_24_16_19_11_average,db_like_pol_2018_06_25_16_10_18_average,db_like_pol_2018_06_27_04_43_02_average,db_like_pol_2018_06_27_04_43_27_average,db_like_pol_2018_06_28_04_35_54_average,db_like_pol_2018_07_01_16_11_02_average,db_like_pol_2018_07_03_04_44_09_average,db_like_pol_2018_07_06_16_19_12_average,db_like_pol_2018_07_07_16_10_18_average,db_like_pol_2018_07_09_04_43_02_average,db_like_pol_2018_07_09_04_43_27_average,db_like_pol_2018_07_10_04_35_55_average,db_like_pol_2018_07_12_16_18_28_average,db_like_pol_2018_07_13_16_11_03_average,db_like_pol_2018_07_15_04_44_10_average,db_like_pol_2018_07_16_04_35_13_average,db_like_pol_2018_07_18_16_19_13_average,db_like_pol_2018_07_19_16_10_19_average,db_like_pol_2018_07_21_04_43_28_average,db_like_pol_2018_07_27_04_43_45_average,db_like_pol_2018_07_27_04_44_10_average,db_like_pol_2018_07_28_04_35_14_average,db_like_pol_2018_07_30_16_19_13_average,db_like_pol_2018_07_31_16_10_20_average,db_like_pol_2018_08_02_04_43_04_average,db_like_pol_2018_08_06_16_11_04_average,db_like_pol_2018_08_08_04_43_46_average,db_like_pol_2018_08_08_04_44_11_average,db_like_pol_2018_08_11_16_19_14_average,db_like_pol_2018_08_12_16_10_20_average,db_like_pol_2018_08_14_04_43_29_average,db_like_pol_2018_08_17_16_18_31_average,db_like_pol_2018_08_18_16_11_05_average,db_like_pol_2018_08_20_04_43_47_average,db_like_pol_2018_08_20_04_44_12_average,db_like_pol_2018_08_21_04_35_16_average,db_like_pol_2018_08_23_16_19_15_average,db_like_pol_2018_08_24_16_10_21_average,db_like_pol_2018_08_26_04_43_05_average,db_like_pol_2018_08_26_04_43_30_average,db_like_pol_2018_08_27_04_35_58_average,db_like_pol_2018_08_29_16_18_31_average,db_like_pol_2018_08_30_16_11_05_average,db_like_pol_2018_09_02_04_35_16_average,db_like_pol_2018_09_05_16_10_22_average,db_like_pol_2018_09_07_04_43_06_average,db_like_pol_2018_09_08_04_35_58_average,db_like_pol_2018_09_10_16_18_32_average,db_like_pol_2018_09_13_04_44_13_average,db_like_pol_2018_09_14_04_35_16_average,db_like_pol_2018_09_16_16_19_16_average,db_like_pol_2018_09_17_16_10_22_average,db_like_pol_2018_09_19_04_43_06_average,db_like_pol_2018_09_23_16_11_06_average,db_like_pol_2018_09_25_04_43_48_average,db_like_pol_2018_10_01_04_43_06_average,db_like_pol_2018_10_01_04_43_31_average,db_like_pol_2018_10_04_16_18_33_average,db_like_pol_2018_10_08_04_35_17_average,db_like_pol_2018_10_11_16_10_23_average,db_like_pol_2018_10_13_04_43_32_average,db_like_pol_2018_10_19_04_44_14_average,db_like_pol_2018_10_20_04_35_17_average,db_like_pol_2018_10_25_04_43_07_average,db_like_pol_2018_10_25_04_43_32_average,db_like_pol_2018_10_26_04_35_59_average,db_like_pol_2018_11_09_16_18_32_average,db_like_pol_2018_11_10_16_11_06_average,db_like_pol_2018_11_12_04_43_48_average,db_like_pol_2018_11_15_16_19_16_average,db_like_pol_2018_11_16_16_10_22_average,db_like_pol_2018_11_22_16_11_06_average,db_like_pol_2018_11_24_04_43_48_average,db_like_pol_2018_11_24_04_44_13_average,db_like_pol_2018_11_27_16_19_15_average,db_like_pol_2018_11_28_16_10_22_average,db_like_pol_2018_11_30_04_43_30_average,db_like_pol_2018_12_03_16_18_32_average,db_like_pol_2018_12_07_04_35_19_average,db_like_pol_2018_12_09_16_19_15_average,db_like_pol_2018_12_12_04_43_30_average,db_like_pol_2018_12_13_04_35_58_average,db_like_pol_2018_12_16_16_11_05_average,db_like_pol_2018_12_19_04_35_18_average,db_like_pol_2018_12_21_16_19_15_average,db_like_pol_2018_12_22_16_10_21_average,db_like_pol_2018_12_24_04_43_30_average,db_like_pol_2018_12_25_04_35_57_average,db_like_pol_2018_12_30_04_44_12_average,db_like_pol_2019_01_05_04_43_29_average,db_like_pol_2019_01_09_16_11_04_average,db_like_pol_2019_01_11_04_44_11_average,db_like_pol_2019_01_12_04_35_17_average,db_like_pol_2019_01_14_16_19_14_average,db_like_pol_2019_01_15_16_10_20_average,db_like_pol_2019_01_17_04_43_29_average,db_like_pol_2019_01_20_16_18_30_average,db_like_pol_2019_01_23_04_43_46_average,db_like_pol_2019_01_27_16_10_20_average,db_like_pol_2019_02_04_04_43_45_average,db_like_pol_2019_02_08_16_10_20_average,db_like_pol_2019_02_11_04_35_56_average,db_like_pol_2019_02_13_16_18_29_average,db_like_pol_2019_02_20_16_10_19_average,db_like_pol_2019_02_22_04_43_06_average,db_like_pol_2019_02_22_04_43_31_average,db_like_pol_2019_02_23_04_35_56_average,db_like_pol_2019_02_25_16_18_29_average,db_like_pol_2019_02_28_04_43_45_average,db_like_pol_2019_03_01_04_35_16_average,db_like_pol_2019_03_04_16_10_19_average,db_like_pol_2019_03_06_04_43_28_average,db_like_pol_2019_03_07_04_35_56_average,db_like_pol_2019_03_09_16_18_29_average,db_like_pol_2019_03_12_04_43_45_average,db_like_pol_2019_03_13_04_35_16_average,db_like_pol_2019_03_18_04_43_03_average,db_like_pol_2019_03_18_04_43_28_average,db_like_pol_2019_03_24_04_43_45_average,db_like_pol_2019_03_27_16_19_13_average,db_like_pol_2019_04_02_16_18_30_average,db_like_pol_2019_04_03_16_11_04_average,db_like_pol_2019_04_05_04_43_46_average,db_like_pol_2019_04_05_04_44_11_average,db_like_pol_2019_04_06_04_35_17_average,db_like_pol_2019_04_08_16_19_13_average,db_like_pol_2019_04_09_16_10_20_average,db_like_pol_2019_04_11_04_43_28_average,db_like_pol_2019_04_14_16_18_30_average,db_like_pol_2019_04_15_16_11_04_average,db_like_pol_2019_04_17_04_43_46_average,db_like_pol_2019_04_17_04_44_11_average,db_like_pol_2019_04_23_04_43_04_average,db_like_pol_2019_04_23_04_43_29_average,db_like_pol_2019_04_24_04_35_57_average,db_like_pol_2019_04_27_16_11_05_average,db_like_pol_2019_04_29_04_43_47_average,db_like_pol_2019_05_03_16_10_21_average,db_like_pol_2019_05_05_04_43_04_average,db_like_pol_2019_05_05_04_43_29_average,db_like_pol_2019_05_06_04_35_57_average,db_like_pol_2019_05_08_16_18_31_average,db_like_pol_2019_05_09_16_11_05_average,db_like_pol_2019_05_11_04_43_47_average,db_like_pol_2019_05_12_04_35_18_average,db_like_pol_2019_05_14_16_19_15_average,db_like_pol_2019_05_15_16_10_21_average,db_like_pol_2019_05_17_04_43_05_average,db_like_pol_2019_05_18_04_35_58_average,db_like_pol_2019_05_20_16_18_32_average,db_like_pol_2019_05_21_16_11_06_average,db_like_pol_2019_05_23_04_44_13_average,db_like_pol_2019_05_24_04_35_17_average,db_like_pol_2019_05_26_16_19_15_average,db_like_pol_2019_05_27_16_10_22_average,db_like_pol_2019_05_29_04_43_31_average,db_like_pol_2019_05_30_04_35_58_average,db_like_pol_2019_06_01_16_18_32_average,db_like_pol_2019_06_02_16_11_06_average,db_like_pol_2019_06_04_04_43_48_average,db_like_pol_2019_06_05_04_35_17_average,db_like_pol_2019_06_08_16_10_23_average
1,104,31.08.2017,10.01.2018,2.38454416388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
