id|start|end|mean|min|max|mean_of_abs|stddev|variance|coeff_var|sum|null_cells|cells|non_null_cells
db_s1a_iw_grd_vh_20160415t043537_20160415t043602_010827_010325_002@scaled|2016-04-15 04:35:37|2016-04-15 04:35:38|-14.385665757209|-39.2200278883096|4.87225003715682|14.3857097216128|2.21417866567301|4.90258716352152|-15.3915620107011|-15070768.7032303|11046386|12094010|1047624
db_s1a_iw_grd_vh_20160418t161043_20160418t161108_010878_0104a3_002@scaled|2016-04-18 16:10:43|2016-04-18 16:10:44|-13.6626688784463|-36.4251857855147|-1.90974479556208|13.6626688784463|2.10326476098473|4.42372265480017|-15.3942452949494|-14313367.1464512|11046384|12094010|1047626
db_s1a_iw_grd_vh_20160430t161044_20160430t161109_011053_010a23_002@scaled|2016-04-30 16:10:44|2016-04-30 16:10:45|-14.0363556436728|-35.6513072214951|-0.624409212350925|14.0363556436728|2.06260832962247|4.25435312142801|-14.6947568299343|-14704851.1175584|11046384|12094010|1047626
db_s1a_iw_grd_vh_20160502t044353_20160502t044418_011075_010ad7_002@scaled|2016-05-02 04:43:53|2016-05-02 04:43:54|-14.217861895087|-45.1544382591416|6.7480575502533|14.217976438541|2.16621274308169|4.69247764828951|-15.2358544418709|-14894973.3499787|11046386|12094010|1047624
db_s1a_iw_grd_vh_20160505t161904_20160505t161929_011126_010c5e_002@scaled|2016-05-05 16:19:04|2016-05-05 16:19:05|-14.5432056167823|-87.4762232644417|-3.63320872242621|14.5432056167823|2.85073618818025|8.12669681460049|-19.6018420099253|-4751018.0405073|11767327|12094010|326683
db_s1a_iw_grd_vh_20160512t161044_20160512t161109_011228_010fa8_002@scaled|2016-05-12 16:10:44|2016-05-12 16:10:45|-14.5050988695881|-40.3735335750739|-1.30058844298725|14.5050988695881|2.10601970568695|4.43531900074174|-14.5191682223036|-15195904.2032522|11046385|12094010|1047625
db_s1a_iw_grd_vh_20160514t044329_20160514t044354_011250_011063_002@scaled|2016-05-14 04:43:29|2016-05-14 04:43:30|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vh_20160514t044354_20160514t044419_011250_011063_002@scaled|2016-05-14 04:43:54|2016-05-14 04:43:55|-14.7514447525952|-44.619357739218|7.70279834031206|14.7515673310827|2.16492093913467|4.68688267270372|-14.6759925922089|-15453908.5517138|11046390|12094010|1047620
db_s1a_iw_grd_vh_20160517t161908_20160517t161933_011301_01120c_002@scaled|2016-05-17 16:19:08|2016-05-17 16:19:09|-16.0018774052508|-80.431323619657|-3.8135398368241|16.0018774052508|2.88213421629022|8.30669764071086|-18.0112254537364|-5184304.24363057|11770029|12094010|323981
db_s1a_iw_grd_vh_20160526t044354_20160526t044419_011425_011622_002@scaled|2016-05-26 04:43:54|2016-05-26 04:43:55|-14.0013687029171|-47.6555029177472|7.27319000443913|14.0014933150403|2.12692033141423|4.5237900961832|-15.1908029603641|-14668169.8860248|11046386|12094010|1047624
db_s1a_iw_grd_vh_20160602t043542_20160602t043607_011527_01196f_002@scaled|2016-06-02 04:35:42|2016-06-02 04:35:43|-14.3845033839215|-35.3114205700367|5.00523650095083|14.3845514811984|2.0560519419278|4.2273495879051|-14.2935205133741|-15069565.3575807|11046385|12094010|1047625
db_s1a_iw_grd_vh_20160605t161054_20160605t161119_011578_011afc_002@scaled|2016-06-05 16:10:54|2016-06-05 16:10:55|-14.4648621227161|-41.3589075822846|-0.489930180038749|14.4648621227161|2.10534363207257|4.43247180910854|-14.5548821289231|-15153751.1813105|11046385|12094010|1047625
db_s1a_iw_grd_vh_20160614t043543_20160614t043608_011702_011eea_002@scaled|2016-06-14 04:35:43|2016-06-14 04:35:44|-15.455590836768|-51.8640525056625|5.04519916510152|15.4556435948342|2.20415998757441|4.85832125082401|-14.2612470196275|-16191647.8947783|11046386|12094010|1047624
db_s1a_iw_grd_vh_20160629t161055_20160629t161120_011928_0125fb_002@scaled|2016-06-29 16:10:55|2016-06-29 16:10:56|-14.5870182469238|-34.3463907038346|-1.83640845133314|14.5870182469238|2.15556524814087|4.64646153899262|-14.7772849231573|-15281739.5779518|11046384|12094010|1047626
db_s1a_iw_grd_vh_20160701t044351_20160701t044416_011950_0126bd_002@scaled|2016-07-01 04:43:51|2016-07-01 04:43:52|-14.9821410447207|-41.1653828146352|7.22504922225467|14.9822635205609|2.21648106227673|4.91278829943138|-14.7941542911703|-15695575.6191292|11046391|12094010|1047619
db_s1a_iw_grd_vh_20160704t161900_20160704t161925_012001_01285e_002@scaled|2016-07-04 16:19:00|2016-07-04 16:19:01|-15.99017722357|-84.7277231958002|-6.15940767041245|15.99017722357|2.83638524165073|8.04508123905409|-17.7382977186133|-5241787.96619015|11766197|12094010|327813
db_s1a_iw_grd_vh_20160708t043544_20160708t043609_012052_012a1a_002@scaled|2016-07-08 04:35:44|2016-07-08 04:35:45|-14.9259046988048|-37.7636927701963|4.14001242308978|14.9259366030107|2.09017568045906|4.36883437518251|-14.0036783205941|-15636750.9100854|11046385|12094010|1047625
db_s1a_iw_grd_vh_20160711t161056_20160711t161121_012103_012bc1_002@scaled|2016-07-11 16:10:56|2016-07-11 16:10:57|-14.1752623692388|-51.4354365500434|-0.438214690746999|14.1752623692388|2.09555344948492|4.39134425964814|-14.7831722256683|-14850373.4148362|11046384|12094010|1047626
db_s1a_iw_grd_vh_20160713t044351_20160713t044416_012125_012c78_002@scaled|2016-07-13 04:43:51|2016-07-13 04:43:52|-13.5959929026654|-44.9559274220786|7.51822212431738|13.5961080750735|2.10944987374111|4.44977876982639|-15.5152322367539|-14243515.6606477|11046384|12094010|1047626
db_s1a_iw_grd_vh_20160716t161900_20160716t161925_012176_012e18_002@scaled|2016-07-16 16:19:00|2016-07-16 16:19:01|-15.7483119572127|-88.2789985634427|-5.54672536665958|15.7483119572127|2.82306281721559|7.96968366994523|-17.926129637803|-5119839.21053769|11768906|12094010|325104
db_s1a_iw_grd_vh_20160723t161057_20160723t161122_012278_013168_002@scaled|2016-07-23 16:10:57|2016-07-23 16:10:58|-14.500177331625|-42.8875231867985|-1.73786158590807|14.500177331625|2.08123897413843|4.33155566747276|-14.3531966991826|-15190719.276689|11046387|12094010|1047623
db_s1a_iw_grd_vh_20160801t043546_20160801t043611_012402_01358e_002@scaled|2016-08-01 04:35:46|2016-08-01 04:35:47|-14.2423204475117|-38.7554461420989|5.55657421041233|14.2423704730798|2.07474370388604|4.30456143681478|-14.5674555739161|-14920625.2011449|11046384|12094010|1047626
db_s1a_iw_grd_vh_20160806t044353_20160806t044418_012475_013800_002@scaled|2016-08-06 04:43:53|2016-08-06 04:43:54|-14.695986504997|-54.5970312133922|7.09183305523692|14.6960944810227|2.13137228913718|4.54274783490186|-14.5030909521621|-15395735.9024324|11046395|12094010|1047615
db_s1a_iw_grd_vh_20160816t161058_20160816t161123_012628_013cf8_002@scaled|2016-08-16 16:10:58|2016-08-16 16:10:59|-14.8502347900861|-39.2610712943078|-1.6131361016168|14.8502347900861|2.06919566968909|4.28157071946008|-13.9337572700902|-15557462.3717291|11046386|12094010|1047624
db_s1a_iw_grd_vh_20160818t044354_20160818t044419_012650_013dc1_002@scaled|2016-08-18 04:43:54|2016-08-18 04:43:55|-15.4790449556497|-53.63961130994|6.82457871996518|15.4791567826677|2.15866708304748|4.65984357543273|-13.945738184962|-16216126.1183479|11046392|12094010|1047618
db_s1a_iw_grd_vh_20160825t043547_20160825t043612_012752_01413d_002@scaled|2016-08-25 04:35:47|2016-08-25 04:35:48|-15.2980662681712|-43.8261984785476|4.83604309795166|15.2981102215825|2.08472327051768|4.34607111463794|-13.6273646222536|-16026606.0780603|11046387|12094010|1047623
db_s1a_iw_grd_vh_20160906t043547_20160906t043612_012927_01470a_002@scaled|2016-09-06 04:35:47|2016-09-06 04:35:48|-15.2889864307133|-47.1940316116346|5.2390710494938|15.2890358123815|2.09264772580103|4.37917450430024|-13.6872887897736|-16017093.8315032|11046387|12094010|1047623
db_s1a_iw_grd_vh_20160911t044354_20160911t044419_013000_014951_002@scaled|2016-09-11 04:43:54|2016-09-11 04:43:55|-15.4230077141143|-68.2076634398203|7.53164926110382|15.4231186969052|2.16799162352971|4.70018767969499|-14.0568666223624|-16157451.3414605|11046390|12094010|1047620
db_s1a_iw_grd_vh_20160914t161903_20160914t161928_013051_014af7_002@scaled|2016-09-14 16:19:03|2016-09-14 16:19:04|-16.2942107187469|-87.4540360350996|-4.41255082797811|16.2942107187469|2.88216440529277|8.30687165913664|-17.6882725714156|-5294917.83253184|11769053|12094010|324957
db_s1a_iw_grd_vh_20160918t043548_20160918t043613_013102_014cb4_002@scaled|2016-09-18 04:35:48|2016-09-18 04:35:49|-16.1846535290401|-42.7746069011696|4.76926099706804|16.184698189335|2.17434949688559|4.72779573460661|-13.4346372814478|-16955350.5454395|11046391|12094010|1047619
db_s1a_iw_grd_vh_20160921t161059_20160921t161124_013153_014e60_002@scaled|2016-09-21 16:10:59|2016-09-21 16:11:00|-15.2719437168666|-47.5371349997038|-1.09982877854092|15.2719437168666|2.07316062787792|4.29799498898318|-13.5749624691733|-15999254.7644387|11046386|12094010|1047624
db_s1a_iw_grd_vh_20160923t044355_20160923t044420_013175_014f20_002@scaled|2016-09-23 04:43:55|2016-09-23 04:43:56|-15.7587807844035|-41.426209698291|7.4058628669098|15.7588896712816|2.17617860148995|4.73575330558277|-13.8093081645233|-16509213.9253568|11046390|12094010|1047620
db_s1a_iw_grd_vh_20160926t161904_20160926t161929_013226_0150be_002@scaled|2016-09-26 16:19:04|2016-09-26 16:19:05|-16.743937502994|-92.7166835312849|-6.08554196482408|16.743937502994|2.9242145576335|8.55103077907569|-17.4643183964979|-5310641.16994961|11776842|12094010|317168
db_s1b_iw_grd_vh_20160929t044312_20160929t044337_002279_003d80_002@scaled|2016-09-29 04:43:12|2016-09-29 04:43:13|-15.3822652816747|-36.3642186735488|6.44273295420093|15.3823632814293|2.07079658066966|4.28819847851317|-13.4622342207078|-16114830.2834492|11046386|12094010|1047624
db_s1a_iw_grd_vh_20160930t043548_20160930t043613_013277_015262_002@scaled|2016-09-30 04:35:48|2016-09-30 04:35:49|-15.3739505773948|-41.6634651840206|4.38820508668981|15.3739859471796|2.11840627245872|4.48764513519244|-13.7791926791643|-16106088.8517915|11046388|12094010|1047622
db_s1b_iw_grd_vh_20161002t161823_20161002t161848_002330_003efd_002@scaled|2016-10-02 16:18:23|2016-10-02 16:18:24|-16.1142405873286|-89.1284931495059|-4.61916912286855|16.1142405873286|2.87325050861091|8.25556848523287|-17.8305052170456|-5294656.02977857|11765440|12094010|328570
db_s1a_iw_grd_vh_20161003t161100_20161003t161125_013328_0153f9_002@scaled|2016-10-03 16:11:00|2016-10-03 16:11:01|-14.4013911934555|-44.3696707545233|-2.79401616488363|14.4013911934555|2.0197541173012|4.07940669435515|-14.0247153220798|-15087271.850435|11046384|12094010|1047626
db_s1a_iw_grd_vh_20161005t044355_20161005t044420_013350_0154ad_002@scaled|2016-10-05 04:43:55|2016-10-05 04:43:56|-14.4368543905049|-40.6170866959742|7.18492266470573|14.4369738258336|2.07284349588955|4.29668015845162|-14.3579996017197|-15124409.5808527|11046385|12094010|1047625
db_s1b_iw_grd_vh_20161006t043503_20161006t043528_002381_004063_002@scaled|2016-10-06 04:35:03|2016-10-06 04:35:04|-14.2887092962704|-49.0401300775832|3.95584261994475|14.288739844799|2.01822369151626|4.07322686899754|-14.124604606821|-14969223.3652146|11046384|12094010|1047626
db_s1a_iw_grd_vh_20161015t161100_20161015t161125_013503_015987_002@scaled|2016-10-15 16:11:00|2016-10-15 16:11:01|-15.2162959152862|-38.7575815057148|-0.527637217862297|15.2162959152862|2.1027751007212|4.42166312421304|-13.8192311218708|-15940987.2245477|11046384|12094010|1047626
db_s1a_iw_grd_vh_20161020t161904_20161020t161929_013576_015bce_002@scaled|2016-10-20 16:19:04|2016-10-20 16:19:05|-15.7238517672561|-91.8908431133946|-4.92868135908797|15.7238517672561|2.91396894949331|8.49121503861116|-18.5321573404899|-4910087.19136108|11781740|12094010|312270
db_s1a_iw_grd_vh_20161024t043548_20161024t043613_013627_015d61_002@scaled|2016-10-24 04:35:48|2016-10-24 04:35:49|-14.831035370693|-40.4902667510278|2.90758745407199|14.8310531733229|2.11845186705291|4.48783831301994|-14.2839108268806|-15537363.4302223|11046385|12094010|1047625
db_s1a_iw_grd_vh_20161027t161100_20161027t161125_013678_015ef0_002@scaled|2016-10-27 16:11:00|2016-10-27 16:11:01|-14.6272888609463|-46.0502913003236|-1.1032874969559|14.6272888609463|2.10543423639112|4.43285332376785|-14.3938788411601|-15323884.2383711|11046387|12094010|1047623
db_s1b_iw_grd_vh_20161030t043503_20161030t043528_002731_0049fe_002@scaled|2016-10-30 04:35:03|2016-10-30 04:35:04|-14.626347260803|-35.6719678636915|2.06414596739358|14.6263598855371|2.07195431577564|4.29299468666129|-14.1659040280566|-15322941.675446|11046384|12094010|1047626
db_s1b_iw_grd_vh_20161111t043509_20161111t043534_002906_004eea_002@scaled|2016-11-11 04:35:09|2016-11-11 04:35:10|-14.9926196946068|-46.6553043423443|-1.07050889129291|14.9926196946068|2.14281557258476|4.59165857811176|-14.2924693364668|-12627234.0853887|11251780|12094010|842230
db_s1a_iw_grd_vh_20161113t161903_20161113t161928_013926_0166b5_002@scaled|2016-11-13 16:19:03|2016-11-13 16:19:04|-16.3894154537039|-90.8563150730388|-4.9511698157503|16.3894154537039|2.8191922026909|7.94784467571316|-17.2012980612666|-5251053.98545856|11773617|12094010|320393
db_s1b_iw_grd_vh_20161116t044300_20161116t044329_002979_005100_002@scaled|2016-11-16 04:43:00|2016-11-16 04:43:01|-14.5203075219734|-40.8737416958636|13.5395803441491|14.5208618314867|2.07669190344162|4.31264926181998|-14.3019829318283|-15211662.9240171|11046397|12094010|1047613
db_s1a_iw_grd_vh_20161117t043548_20161117t043613_013977_016847_002@scaled|2016-11-17 04:35:48|2016-11-17 04:35:49|-14.1186467056714|-38.1337311526299|2.58498529123348|14.1186618537962|2.04079700194204|4.16485240313561|-14.4546219229514|-14791061.3736757|11046384|12094010|1047626
db_s1a_iw_grd_vh_20161122t044355_20161122t044420_014050_016a7a_002@scaled|2016-11-22 04:43:55|2016-11-22 04:43:56|-13.9561667362574|-39.7504750456917|6.47586424407921|13.9562603294162|2.09240670511438|4.37816581960763|-14.9927035457266|-14620843.1332384|11046384|12094010|1047626
db_s1a_iw_grd_vh_20161129t043548_20161129t043613_014152_016dac_002@scaled|2016-11-29 04:35:48|2016-11-29 04:35:49|-15.8669050211012|-42.3591786991771|0.775660854906009|15.866907366029|2.13761251920606|4.56938728226646|-13.4721454269958|-16622566.3727311|11046385|12094010|1047625
db_s1a_iw_grd_vh_20161202t161059_20161202t161124_014203_016f39_002@scaled|2016-12-02 16:10:59|2016-12-02 16:11:00|-15.5582546949368|-48.1654472803611|-1.3907631591611|15.5582546949368|2.10438796446269|4.42844870497542|-13.5258613882155|-16299138.7835097|11046390|12094010|1047620
db_s1a_iw_grd_vh_20161204t044354_20161204t044419_014225_016feb_002@scaled|2016-12-04 04:43:54|2016-12-04 04:43:55|-16.1499772400516|-54.8109395631664|16.3026307369169|16.1509092364012|2.15107659682795|4.62713052542092|-13.3193785034776|-16918780.756587|11046406|12094010|1047604
db_s1b_iw_grd_vh_20161208t161012_20161208t161037_003307_005a40_002@scaled|2016-12-08 16:10:12|2016-12-08 16:10:13|-14.1000698105822|-31.9670519488718|-0.449280453449141|14.1000698105822|2.02508651283245|4.10097538445589|-14.3622445848645|-14771599.7353809|11046384|12094010|1047626
db_s1a_iw_grd_vh_20161214t161058_20161214t161123_014378_0174cf_002@scaled|2016-12-14 16:10:58|2016-12-14 16:10:59|-14.4808913019089|-37.1319009771621|-6.77000311305574|14.4808913019089|2.09811175660819|4.40207294321751|-14.4888302305785|-15170558.2310536|11046384|12094010|1047626
db_s1b_iw_grd_vh_20161225t161821_20161225t161846_003555_006146_002@scaled|2016-12-25 16:18:21|2016-12-25 16:18:22|-15.2286078590871|-82.0468097659807|-4.9023690494063|15.2286078590871|2.82528741506084|7.98224897770115|-18.5524996191623|-4789214.42838857|11779522|12094010|314488
db_s1a_iw_grd_vh_20161226t161058_20161226t161123_014553_017a39_002@scaled|2016-12-26 16:10:58|2016-12-26 16:10:59|-13.2272202751727|-34.3774510819576|-2.02481657842253|13.2272202751727|1.99656447707812|3.98626971113023|-15.0943617445129|-13857179.8679981|11046384|12094010|1047626
db_s1a_iw_grd_vh_20161228t044354_20161228t044419_014575_017ae8_002@scaled|2016-12-28 04:43:54|2016-12-28 04:43:55|-13.6487772817396|-41.704710828268|8.49962463010224|13.6490738187795|2.08723192802831|4.35653712138078|-15.2924462385416|-14298759.3534506|11046388|12094010|1047622
db_s1b_iw_grd_vh_20170103t044310_20170103t044335_003679_00650a_002@scaled|2017-01-03 04:43:10|2017-01-03 04:43:11|-15.7293428025981|-46.3146212901165|7.2820979539864|15.7295333885113|2.13854978688651|4.57339519099235|-13.5959258675021|-16478437.0242291|11046386|12094010|1047624
db_s1b_iw_grd_vh_20170106t161820_20170106t161845_003730_006682_002@scaled|2017-01-06 16:18:20|2017-01-06 16:18:21|-18.6397314130758|-100.209073973505|-3.36451585798716|18.6397314130758|2.81336505050736|7.91502290741629|-15.0933776252472|-5707802.63411783|11787793|12094010|306217
db_s1b_iw_grd_vh_20170110t043506_20170110t043531_003781_006804_002@scaled|2017-01-10 04:35:06|2017-01-10 04:35:07|-17.9547905630735|-51.7482362868849|-2.91148338837369|17.9547905630735|2.13590294312326|4.56208138244259|-11.8960058911299|-13141183.0322757|11362106|12094010|731904
db_s1a_iw_grd_vh_20170116t043545_20170116t043610_014852_018369_002@scaled|2017-01-16 04:35:45|2017-01-16 04:35:46|-16.7239213968597|-37.184420097965|-2.22086042073555|16.7239213968597|2.10526695309597|4.43214894379797|-12.5883571390815|-17520398.1533851|11046385|12094010|1047625
db_s1b_iw_grd_vh_20170122t043506_20170122t043531_003956_006d36_002@scaled|2017-01-22 04:35:06|2017-01-22 04:35:07|-14.8607830226537|-42.2443082477226|2.44321307893023|14.8608059330962|2.23422992432191|4.9917833547355|-15.0344024330082|-10902999.8449285|11360334|12094010|733676
db_s1a_iw_grd_vh_20170205t161900_20170205t161925_015151_018c8c_002@scaled|2017-02-05 16:19:00|2017-02-05 16:19:01|-17.6370230011177|-90.3428261234234|-7.39400413275419|17.6370230011177|2.80023554730716|7.8413191204026|-15.8770306481411|-5485519.80487664|11782987|12094010|311023
db_s1b_iw_grd_vh_20170208t044252_20170208t044317_004204_007491_002@scaled|2017-02-08 04:42:52|2017-02-08 04:42:53|-17.228545188618|-34.8782446893364|13.7554002384893|17.2292284949009|1.9835823046028|3.93459875913334|-11.5133476616078|-18048968.5105|11046390|12094010|1047620
db_s1a_iw_grd_vh_20170209t043544_20170209t043609_015202_018e3d_002@scaled|2017-02-09 04:35:44|2017-02-09 04:35:45|-17.2518355285895|-40.1036201621124|-4.39134792163555|17.2518355285895|2.02357375789204|4.09485075362933|-11.7296142461978|-18073385.1882964|11046389|12094010|1047621
db_s1b_iw_grd_vh_20170211t161819_20170211t161844_004255_00760b_002@scaled|2017-02-11 16:18:19|2017-02-11 16:18:20|-18.1640017239536|-82.2943172080826|-9.28994307409578|18.1640017239536|2.71138250887961|7.35159510945827|-14.9272310699244|-5829046.1212374|11773098|12094010|320912
db_s1a_iw_grd_vh_20170212t161056_20170212t161121_015253_018fd1_002@scaled|2017-02-12 16:10:56|2017-02-12 16:10:57|-17.3514697308618|-38.8124518935298|-3.3954430860385|17.3514697308618|2.04135354424256|4.16712429259164|-11.7647298811336|-18177816.1253243|11046386|12094010|1047624
db_s1a_iw_grd_vh_20170214t044351_20170214t044416_015275_019081_002@scaled|2017-02-14 04:43:51|2017-02-14 04:43:52|-17.0469576206394|-50.5190390811652|12.9315420714059|17.0476064919085|2.14251245780186|4.59035963183616|-12.5682981414105|-17858614.4138309|11046397|12094010|1047613
db_s1b_iw_grd_vh_20170215t043441_20170215t043506_004306_0077a5_002@scaled|2017-02-15 04:34:41|2017-02-15 04:34:42|-16.3978898335325|-32.0143310639691|-8.82575548862845|16.3978898335325|2.00847060243287|4.03395416083705|-12.2483479449026|-5145379.06563533|11780227|12094010|313783
db_s1b_iw_grd_vh_20170215t043506_20170215t043531_004306_0077a5_002@scaled|2017-02-15 04:35:06|2017-02-15 04:35:07|-16.3283310597879|-37.8943565221435|-1.19170405035942|16.3283310597879|2.08479182585988|4.34635695717219|-12.7679419178004|-11969695.3516813|11360947|12094010|733063
db_s1a_iw_grd_vh_20170217t161900_20170217t161925_015326_019207_002@scaled|2017-02-17 16:19:00|2017-02-17 16:19:01|-15.6415261614881|-87.0113084813546|-6.4851651662008|15.6415261614881|3.18896793943736|10.1695165187593|-20.3878311266652|-4833888.52799862|11784968|12094010|309042
db_s1b_iw_grd_vh_20170218t161009_20170218t161034_004357_007922_002@scaled|2017-02-18 16:10:09|2017-02-18 16:10:10|-14.9162451256097|-40.9263590121794|-2.00091197324118|14.9162451256097|2.43259640103833|5.91752525034465|-16.3083697039935|-15626646.215962|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170220t044317_20170220t044342_004379_0079d8_002@scaled|2017-02-20 04:43:17|2017-02-20 04:43:18|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vh_20170221t043544_20170221t043609_015377_0193b0_002@scaled|2017-02-21 04:35:44|2017-02-21 04:35:45|-14.2671813861708|-50.007667677101|3.34887237839393|14.2672043187626|2.37663642293148|5.64840068680453|-16.6580655183592|-14946513.2278733|11046395|12094010|1047615
db_s1a_iw_grd_vh_20170224t161056_20170224t161121_015428_01952e_002@scaled|2017-02-24 16:10:56|2017-02-24 16:10:57|-14.2694581003966|-52.1945152818006|-2.37476782724088|14.2694581003966|2.21655754879904|4.913127367138|-15.5335790133294|-14949012.5035118|11046387|12094010|1047623
db_s1a_iw_grd_vh_20170226t044351_20170226t044416_015450_0195d9_002@scaled|2017-02-26 04:43:51|2017-02-26 04:43:52|-15.8918337764209|-54.2988073851558|9.00550905539935|15.8921312901572|2.49858618739666|6.24293293584938|-15.7224535730035|-16647140.8521466|11046482|12094010|1047528
db_s1b_iw_grd_vh_20170227t043440_20170227t043505_004481_007cd1_002@scaled|2017-02-27 04:34:40|2017-02-27 04:34:41|-14.0210296408129|-31.9371905015975|-6.50173368532371|14.0210296408129|2.06982286977597|4.28416671224762|-14.7622744035221|-4404145.62047574|11779900|12094010|314110
db_s1b_iw_grd_vh_20170227t043505_20170227t043530_004481_007cd1_002@scaled|2017-02-27 04:35:05|2017-02-27 04:35:06|-14.0800746188573|-37.4691066991163|2.87133664738022|14.0801000090434|2.27037979718595|5.15462442347012|-16.1247710587077|-10316935.3156992|11361277|12094010|732733
db_s1a_iw_grd_vh_20170301t161859_20170301t161924_015501_019761_002@scaled|2017-03-01 16:18:59|2017-03-01 16:19:00|-14.9730714674572|-89.8121656332631|-6.14433141760813|14.9730714674572|3.17704743386209|10.0936303970097|-21.2184082655796|-4787909.11700586|11774242|12094010|319768
db_s1b_iw_grd_vh_20170302t161009_20170302t161034_004532_007e3f_002@scaled|2017-03-02 16:10:09|2017-03-02 16:10:10|-13.9236353241427|-35.8209175002827|-2.86785912488344|13.9236353241427|2.14419335356428|4.59756513746922|-15.3996661335016|-14586762.3800903|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170304t044252_20170304t044317_004554_007ef8_002@scaled|2017-03-04 04:42:52|2017-03-04 04:42:53|-15.18932664308|-39.4432016658461|6.50307827045838|15.189427729913|2.21247880969538|4.89506248335107|-14.5660098152103|-15912703.13513|11046386|12094010|1047624
db_s1b_iw_grd_vh_20170304t044317_20170304t044342_004554_007ef8_002@scaled|2017-03-04 04:43:17|2017-03-04 04:43:18|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vh_20170305t043544_20170305t043609_015552_0198f6_002@scaled|2017-03-05 04:35:44|2017-03-05 04:35:45|-14.0708920461218|-35.2213345763445|2.64613762132526|14.0709083327645|2.12179813691326|4.50202733380859|-15.0793434414705|-14741018.2798184|11046385|12094010|1047625
db_s1b_iw_grd_vh_20170307t161819_20170307t161844_004605_00806e_002@scaled|2017-03-07 16:18:19|2017-03-07 16:18:20|-15.1669106634286|-84.8146872508409|-4.58476337676581|15.1669106634286|2.8396190184137|8.06343616973678|-18.7224615574533|-4789862.05661738|11778200|12094010|315810
db_s1b_iw_grd_vh_20170311t043441_20170311t043506_004656_0081f0_002@scaled|2017-03-11 04:34:41|2017-03-11 04:34:42|-14.509318417631|-33.2531746080819|-7.49705075176398|14.509318417631|2.02820940396544|4.11363338633383|-13.9786676781512|-4573990.0845661|11778765|12094010|315245
db_s1a_iw_grd_vh_20170313t161900_20170313t161925_015676_019cae_002@scaled|2017-03-13 16:19:00|2017-03-13 16:19:01|-14.741974088922|-98.270198938455|-4.91373703795336|14.741974088922|2.83243452794019|8.02268535506777|-19.2134005314028|-4702792.92818473|11775003|12094010|319007
db_s1b_iw_grd_vh_20170314t161009_20170314t161034_004707_00836e_002@scaled|2017-03-14 16:10:09|2017-03-14 16:10:10|-14.1169554160825|-35.3914236924804|-2.72747721845984|14.1169554160825|2.03812019975995|4.15393394866955|-14.4373920557832|-14789289.5347289|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170316t044252_20170316t044317_004729_008423_002@scaled|2017-03-16 04:42:52|2017-03-16 04:42:53|-13.8971518078405|-34.6426958081101|6.51972729277363|13.8972506434771|2.04170934151457|4.16857703522786|-14.69156680265|-14559017.5598408|11046384|12094010|1047626
db_s1a_iw_grd_vh_20170320t161056_20170320t161121_015778_019fb3_002@scaled|2017-03-20 16:10:56|2017-03-20 16:10:57|-14.1477839761355|-34.1146447791084|-1.19021761939132|14.1477839761355|2.04409892175739|4.17834040192974|-14.4481914991449|-14821558.0402149|11046386|12094010|1047624
db_s1a_iw_grd_vh_20170322t044351_20170322t044416_015800_01a059_002@scaled|2017-03-22 04:43:51|2017-03-22 04:43:52|-13.6092141222371|-38.1358762111456|6.3634792648365|13.6093053329667|2.07586995770137|4.30923608128709|-15.2534153629742|-14257366.5540227|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170323t043441_20170323t043506_004831_00870b_002@scaled|2017-03-23 04:34:41|2017-03-23 04:34:42|-16.3070637857278|-37.4229598212791|-8.50386480983375|16.3070637857278|2.11679055104709|4.48080223700223|-12.9808197162982|-5110764.24695738|11780602|12094010|313408
db_s1b_iw_grd_vh_20170326t161009_20170326t161034_004882_00886c_002@scaled|2017-03-26 16:10:09|2017-03-26 16:10:10|-14.1392764877319|-33.0784393887679|-1.81661533852629|14.1392764877319|2.02158698866295|4.08681395273132|-14.2976692648807|-14812673.6697366|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170331t161819_20170331t161844_004955_008a97_002@scaled|2017-03-31 16:18:19|2017-03-31 16:18:20|-14.3925513239457|-86.9438305613249|-5.08559983958525|14.3925513239457|2.81721464782144|7.93669837189971|-19.5741156964594|-4542476.30100449|11778397|12094010|315613
db_s1a_iw_grd_vh_20170401t161056_20170401t161121_015953_01a4e4_002@scaled|2017-04-01 16:10:56|2017-04-01 16:10:57|-13.3246816843982|-35.997741281595|-1.53735302049113|13.3246816843982|2.06671914523412|4.27132802527723|-15.5104579170099|-13959282.9742994|11046384|12094010|1047626
db_s1a_iw_grd_vh_20170403t044352_20170403t044417_015975_01a587_002@scaled|2017-04-03 04:43:52|2017-04-03 04:43:53|-13.9570380347522|-45.6910904495944|7.15383454206711|13.9571412369192|2.1651153393043|4.68772443249078|-15.512713613829|-14621700.1000432|11046388|12094010|1047622
